Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,8.200,1.776,0.452,1.136,1.498,2.381,3.154,3.325,4.827,4.827,0.563
5,12.000,0.830,0.430,0.528,0.649,0.991,1.374,1.808,3.490,3.490,1.205
10,15.200,0.722,0.397,0.495,0.544,0.791,1.199,1.552,3.272,3.272,1.385
15,10.200,0.947,0.447,0.496,0.563,0.977,1.337,1.736,7.870,7.870,1.056
20,14.200,0.737,0.415,0.516,0.552,0.661,1.035,1.230,5.267,5.267,1.357
25,13.000,0.685,0.427,0.508,0.549,0.629,1.145,1.709,2.248,2.248,1.459
30,12.800,0.704,0.454,0.523,0.561,0.680,1.069,1.225,3.524,3.524,1.421
35,13.000,0.864,0.419,0.520,0.556,0.719,1.212,1.482,9.845,9.845,1.158
40,15.200,0.672,0.474,0.534,0.595,0.674,0.929,1.337,1.824,1.824,1.488
45,8.600,1.151,0.405,0.516,0.624,1.100,1.561,1.969,9.627,9.627,0.869
50,12.400,0.891,0.451,0.540,0.624,1.078,1.378,1.993,3.799,3.799,1.123
55,11.000,0.847,0.475,0.553,0.625,0.954,1.256,1.945,3.762,3.762,1.181
