Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.400,1.842,1.255,1.512,1.697,1.915,2.607,2.711,5.527,5.527,0.543
5,15.000,1.663,1.058,1.455,1.624,1.777,1.941,2.134,2.925,2.925,0.601
10,16.400,1.528,1.113,1.343,1.481,1.629,1.814,1.924,2.868,2.868,0.655
15,17.800,1.424,0.853,1.270,1.413,1.549,1.668,1.793,2.172,2.172,0.702
20,17.000,1.434,0.964,1.245,1.338,1.550,1.764,2.265,2.699,2.699,0.698
25,17.600,1.368,1.051,1.153,1.320,1.496,1.672,1.777,3.277,3.277,0.731
30,21.000,1.294,0.901,1.148,1.250,1.393,1.535,1.684,2.123,2.484,0.773
35,18.800,1.308,0.791,1.168,1.283,1.446,1.568,1.662,2.128,2.128,0.765
40,23.000,1.241,0.873,1.103,1.217,1.346,1.466,1.657,1.865,2.046,0.806
45,22.000,1.338,0.947,1.104,1.233,1.366,1.849,2.220,2.957,3.460,0.748
50,22.000,1.237,0.879,1.112,1.239,1.347,1.450,1.521,1.605,1.614,0.808
55,18.200,1.359,0.940,1.180,1.332,1.484,1.637,1.869,2.232,2.232,0.736
