Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,113,113.000,1763,4035,5987,8750,11012,17024,26043,53077,58578
1,148,148.000,1602,3254,5955,6743,9994,12568,13093,20498,25228
2,230,230.000,916,1572,3429,4347,5138,7545,10138,14466,91201
3,288,288.000,570,1385,2306,3421,4478,7159,8885,12832,24426
4,349,349.000,544,1253,1713,2853,3823,5101,8018,10409,19605
5,309,309.000,501,1234,2336,3225,3984,7450,8378,17438,18711
6,340,340.000,462,1169,2121,2923,3949,5095,8118,14563,23931
7,348,348.000,486,1122,1994,2864,3867,6284,7760,10573,19812
8,301,301.000,473,1176,2599,3314,4318,7323,8282,11505,18914
9,260,260.000,438,1196,2436,3824,5168,8753,10290,18090,20583
10,343,343.000,406,1145,2522,2907,4014,5319,7589,9984,12331
11,284,284.000,395,1190,2786,3501,4781,7702,8337,12826,18853
12,222,222.000,412,1828,2884,4495,5817,9732,11705,19460,27369
13,340,340.000,438,1168,2003,2933,4035,5943,7786,10530,16569
14,292,292.000,427,1259,2698,3418,4390,7265,9032,16603,19663
15,254,254.000,421,1196,2538,3907,4809,8446,14379,23562,26090
16,259,259.000,392,1246,2534,3852,4590,8062,12514,21548,25346
17,208,208.000,446,2070,3038,4756,7321,9603,11906,19428,20715
18,337,337.000,432,1182,2577,2953,4019,5095,7702,9120,17749
19,326,326.000,422,1141,2606,3071,4356,5987,7707,11618,18795
20,305,305.000,420,1215,2359,3259,4002,7121,9094,18950,27281
21,217,217.000,867,1985,2859,4576,6849,9794,10352,17829,20814
22,222,222.000,402,2055,2569,4495,6893,9686,11090,17826,20131
23,244,244.000,459,1339,2887,4090,4715,8486,10479,22642,42492
24,243,243.000,342,1436,2693,4076,5873,9058,10108,16973,17995
25,311,311.000,373,1176,2483,3194,4108,7326,8055,10902,19985
26,253,253.000,383,1346,2506,3953,4716,9300,10933,20518,23722
27,207,207.000,453,1445,3070,4877,5158,10189,12648,23839,112097
28,268,268.000,392,1187,2523,3680,4889,8281,10100,16167,20645
29,319,319.000,390,1167,2426,3108,4336,5799,7487,12961,27377
30,197,197.000,475,1899,3285,5042,7566,10888,13061,22386,23384
31,336,336.000,404,1173,2410,2964,4240,5550,7534,10945,19058
32,350,350.000,402,1113,2399,2850,4014,5803,7366,10677,14596
33,303,303.000,412,1168,2429,3295,4283,6968,8673,17372,31922
34,253,253.000,448,1264,2759,3937,4727,8488,11267,17769,23434
35,237,237.000,396,1757,2378,4213,6132,9776,12214,18004,19429
36,272,272.000,407,1111,2463,3669,3998,8089,10751,18713,60634
37,314,314.000,331,1133,2490,3214,4257,7227,8455,13390,18680
38,243,243.000,394,1406,2615,4048,5956,8782,10660,18151,18476
39,282,282.000,410,1279,2654,3525,4458,8073,10385,12620,15194
40,267,267.000,394,1184,2803,3754,4816,8017,10121,19139,20071
41,184,184.000,399,2216,3634,5395,7494,11322,15487,22028,24422
42,231,231.000,424,1870,3164,4315,5926,8932,10632,16727,18601
43,205,205.000,481,1992,2886,4916,7808,10633,12612,15965,18084
44,281,281.000,406,1186,2724,3511,4530,7747,9304,13481,17991
45,354,354.000,391,1130,2015,2820,3782,5224,7481,11519,32792
46,275,275.000,408,1153,2682,3621,4704,7382,9547,17464,24426
47,295,295.000,393,1124,2304,3376,4391,7111,10876,17552,21071
48,234,234.000,376,1187,2937,4263,5375,9182,12133,20951,29205
49,260,260.000,404,1267,2807,3864,5219,7896,10412,17470,27457
50,286,286.000,387,1170,2841,3451,4760,7346,9084,12105,15374
51,332,332.000,352,1097,1881,3000,3994,4933,6030,12722,91331
52,359,359.000,382,1090,2684,2778,3770,4749,6754,10347,18349
53,281,281.000,370,1106,2368,3544,4587,8193,9980,16926,17967
54,371,371.000,364,1134,2080,2688,3810,4872,6885,8643,11685
55,264,264.000,379,1184,2462,3785,4820,8703,10683,18535,23024
56,226,226.000,437,1761,2638,4400,5919,10007,12195,17717,19315
57,247,247.000,382,1176,2667,4059,5425,9513,11155,18318,20261
58,324,324.000,380,1018,2430,3068,3906,7200,8217,13837,20122
59,252,252.000,391,1617,2648,3883,4851,9138,10521,18327,20453
