Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,2.308,1.455,1.796,1.968,2.286,2.813,3.019,13.554,13.554,0.433
5,14.000,2.001,1.235,1.666,1.915,2.292,2.490,2.548,4.119,4.119,0.500
10,10.200,2.035,1.462,1.721,2.054,2.220,2.467,2.881,3.605,3.605,0.491
15,13.800,1.853,1.215,1.620,1.820,1.972,2.243,2.496,3.796,3.796,0.540
20,14.400,1.829,1.250,1.593,1.761,1.933,2.219,2.632,4.639,4.639,0.547
25,13.200,1.853,1.137,1.532,1.733,1.957,2.487,3.266,3.592,3.592,0.540
30,16.600,1.641,1.188,1.489,1.577,1.743,1.963,2.065,3.180,3.180,0.609
35,14.600,1.754,1.109,1.515,1.694,1.956,2.124,2.232,3.856,3.856,0.570
40,11.800,1.746,1.201,1.511,1.697,1.977,2.189,2.507,2.995,2.995,0.573
45,12.600,1.898,1.194,1.675,1.804,2.047,2.325,2.557,3.749,3.749,0.527
50,18.000,1.545,1.044,1.360,1.536,1.704,1.853,1.979,2.150,2.150,0.647
55,13.800,1.591,1.039,1.442,1.593,1.704,1.899,2.100,2.202,2.202,0.629
