Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,11.000,12.342,7.376,8.463,9.664,16.743,20.018,22.157,36.297,36.297,0.081
5,8.600,12.201,7.260,7.606,9.185,16.976,19.361,19.968,24.594,24.594,0.082
10,9.800,11.697,7.031,7.421,8.233,16.710,18.121,18.580,19.251,19.251,0.085
15,11.600,11.433,6.866,7.344,8.020,16.600,18.534,18.811,19.704,19.704,0.087
20,9.000,12.865,7.042,7.601,15.560,16.929,18.497,18.782,21.382,21.382,0.078
25,9.200,13.255,6.558,7.351,16.126,17.394,18.487,18.826,20.052,20.052,0.075
30,11.400,10.743,6.751,7.169,7.434,16.122,17.773,18.242,18.915,18.915,0.093
35,10.600,9.818,6.697,7.064,7.370,13.748,17.887,18.311,19.948,19.948,0.102
40,13.400,10.749,6.901,7.412,7.948,15.906,17.779,18.673,20.586,20.586,0.093
45,11.800,10.399,6.701,7.037,7.533,15.684,18.121,18.593,21.452,21.452,0.096
50,11.600,9.735,6.788,7.141,7.329,10.333,17.740,19.842,21.188,21.188,0.103
55,9.200,12.009,6.857,7.439,10.195,16.235,17.955,18.205,20.458,20.458,0.083
