Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.400,1.836,1.010,1.256,1.499,1.680,2.021,2.399,19.248,19.248,0.545
5,14.000,1.776,1.078,1.385,1.615,2.081,2.640,2.963,3.409,3.409,0.563
10,14.600,1.605,1.010,1.275,1.418,1.853,2.320,2.653,2.939,2.939,0.623
15,12.400,1.781,1.231,1.437,1.714,2.007,2.318,2.623,3.313,3.313,0.561
20,12.800,1.873,0.894,1.380,1.746,2.201,2.662,3.386,3.868,3.868,0.534
25,12.600,1.767,1.017,1.404,1.612,1.897,2.623,3.162,4.095,4.095,0.566
30,12.400,1.768,1.008,1.394,1.586,1.993,2.577,2.752,3.550,3.550,0.566
35,12.200,1.863,1.038,1.383,1.731,2.043,2.791,3.287,4.371,4.371,0.537
40,10.000,1.941,1.315,1.581,1.811,2.069,2.779,2.968,4.366,4.366,0.515
45,11.200,1.685,1.086,1.326,1.551,1.878,2.466,2.732,3.348,3.348,0.594
50,13.200,1.669,1.007,1.470,1.650,1.793,2.067,2.110,2.704,2.704,0.599
55,14.800,1.539,1.067,1.290,1.491,1.631,1.970,2.251,2.567,2.567,0.650
