Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,1.501,0.810,1.247,1.455,1.720,2.112,2.366,2.568,2.568,0.666
5,18.400,1.492,0.836,1.085,1.227,1.733,2.275,3.221,3.478,3.478,0.670
10,15.000,1.521,0.790,1.229,1.409,1.667,2.149,2.555,3.784,3.784,0.657
15,15.000,1.563,0.808,1.140,1.344,1.900,2.403,2.714,3.990,3.990,0.640
20,12.400,1.703,0.951,1.198,1.442,2.271,2.668,2.883,3.180,3.180,0.587
25,13.800,1.674,0.900,1.180,1.542,2.068,2.484,2.818,4.094,4.094,0.597
30,12.400,1.484,0.990,1.209,1.403,1.630,2.149,2.352,2.707,2.707,0.674
35,15.200,1.628,1.064,1.226,1.460,1.899,2.287,2.741,3.891,3.891,0.614
40,25.000,1.223,0.832,1.065,1.198,1.301,1.437,1.538,1.914,3.183,0.818
45,13.200,1.541,0.920,1.219,1.401,1.758,2.165,2.392,3.328,3.328,0.649
50,14.800,1.351,0.961,1.180,1.330,1.503,1.678,1.738,1.990,1.990,0.740
55,15.200,1.644,0.918,1.213,1.510,2.030,2.424,2.668,3.794,3.794,0.608
