Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,152.200,4.015,1.151,2.493,3.296,5.034,6.899,7.959,13.073,21.165,0.249
5,209.600,3.053,1.153,2.212,2.783,3.370,4.563,5.861,7.602,14.640,0.328
10,226.000,2.698,1.247,2.117,2.627,3.154,3.462,3.616,5.350,12.286,0.371
15,231.000,2.643,1.246,2.086,2.560,3.055,3.422,3.640,6.280,8.847,0.378
20,228.400,2.737,1.138,2.134,2.631,3.118,3.489,3.812,6.986,9.318,0.365
25,217.400,2.987,1.293,2.187,2.749,3.277,3.829,5.854,8.605,18.489,0.335
30,236.000,2.744,1.029,2.128,2.627,3.107,3.478,3.696,7.676,14.220,0.364
35,243.800,2.698,1.076,2.117,2.606,3.107,3.483,3.662,6.384,9.280,0.371
40,238.800,2.688,1.140,2.099,2.594,3.123,3.496,3.952,5.127,13.239,0.372
45,226.400,2.953,1.178,2.133,2.715,3.241,3.991,5.676,8.454,13.256,0.339
50,228.000,2.804,1.026,2.079,2.619,3.110,3.541,5.174,8.680,13.091,0.357
55,248.600,2.659,1.134,2.073,2.557,3.057,3.375,3.594,6.605,11.398,0.376
