Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.400,1.534,0.452,0.587,0.724,1.735,4.473,5.272,6.832,6.832,0.652
5,15.000,0.770,0.395,0.483,0.551,0.900,1.338,1.876,3.005,3.005,1.298
10,15.600,0.577,0.368,0.463,0.513,0.562,0.904,1.024,1.401,1.401,1.734
15,20.600,0.539,0.344,0.409,0.441,0.494,0.620,0.824,2.942,4.436,1.855
20,17.800,0.557,0.337,0.405,0.460,0.565,0.820,0.954,3.325,3.325,1.795
25,18.800,0.545,0.367,0.424,0.453,0.508,0.655,1.133,3.968,3.968,1.834
30,19.600,0.575,0.324,0.399,0.425,0.533,0.845,0.996,3.953,3.953,1.740
35,16.600,0.475,0.329,0.409,0.436,0.487,0.603,0.635,1.562,1.562,2.105
40,19.400,0.458,0.306,0.388,0.412,0.455,0.555,0.864,1.291,1.291,2.182
45,17.600,0.626,0.330,0.380,0.433,0.494,0.897,1.120,9.026,9.026,1.598
50,17.000,0.420,0.338,0.367,0.388,0.423,0.534,0.604,0.933,0.933,2.379
55,19.000,0.456,0.334,0.384,0.410,0.455,0.506,0.557,3.417,3.417,2.191
