Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,79.800,7.629,2.324,4.933,6.803,9.695,12.448,13.760,18.678,31.026,0.131
5,110.600,6.018,2.280,3.767,5.056,6.444,10.187,13.741,20.602,32.385,0.166
10,117.000,5.576,2.088,3.770,4.729,6.385,9.798,11.437,13.861,16.381,0.179
15,90.600,7.192,2.379,4.670,6.565,9.363,11.644,13.140,15.774,22.920,0.139
20,93.200,7.335,2.430,4.411,6.406,9.564,12.521,14.181,19.167,29.513,0.136
25,127.200,5.131,1.647,3.234,4.192,6.462,9.590,10.660,12.032,14.032,0.195
30,127.000,5.044,1.434,3.201,4.180,6.104,9.256,10.431,11.915,12.809,0.198
35,157.200,4.127,1.972,3.024,3.805,4.573,5.803,8.148,10.230,13.491,0.242
40,159.000,4.180,1.442,2.947,3.773,4.614,6.878,8.540,10.728,13.238,0.239
45,145.000,4.733,1.782,3.183,3.966,4.844,8.172,9.622,11.440,96.537,0.211
50,116.400,5.563,1.614,3.576,4.750,7.486,9.150,10.339,11.771,13.265,0.180
55,149.200,4.408,1.586,3.107,3.964,4.794,7.076,9.239,11.023,12.610,0.227
