Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,10.750,6.497,6.985,8.039,15.145,17.699,20.540,24.031,24.031,0.093
5,18.600,8.026,6.284,6.550,6.772,7.325,13.898,14.548,18.742,18.742,0.125
10,16.200,8.212,6.194,6.473,6.748,8.094,14.635,15.495,20.565,20.565,0.122
15,18.800,8.159,6.060,6.415,6.684,9.359,13.384,14.019,16.217,16.217,0.123
20,16.600,7.770,6.118,6.518,6.801,7.222,11.593,13.921,29.058,29.058,0.129
25,16.800,7.544,6.235,6.538,6.722,6.988,9.268,14.786,19.961,19.961,0.133
30,15.200,8.973,6.354,6.663,6.939,10.798,14.566,16.429,25.977,25.977,0.111
35,16.800,8.010,6.227,6.648,6.824,7.813,11.927,14.970,22.393,22.393,0.125
40,12.200,9.532,6.384,6.758,7.020,9.712,17.222,18.462,32.992,32.992,0.105
45,12.200,10.192,6.547,6.877,7.114,13.796,17.114,19.684,28.109,28.109,0.098
50,15.000,8.717,6.376,6.680,6.959,7.692,14.857,16.846,18.618,18.618,0.115
55,15.200,9.707,6.034,6.665,7.013,9.839,17.927,21.340,34.862,34.862,0.103
