Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,165,165.000,1481,2428,4476,6019,7465,12922,15150,28383,29248
1,136,136.000,2162,2968,7230,7398,10652,12918,14014,25673,26705
2,177,177.000,808,2382,3441,5587,8227,11725,13090,27017,28293
3,236,236.000,581,1422,3374,4247,5508,8627,12215,21041,22612
4,242,242.000,527,1298,3175,4104,5276,9335,10620,21164,22838
5,256,256.000,507,1346,2709,3877,5599,8442,10515,13466,21763
6,249,249.000,655,1327,2786,3993,5546,8827,10548,20678,22798
7,251,251.000,440,1283,2487,3981,5081,9895,10650,18329,32692
8,324,324.000,445,1158,2066,3069,4776,5792,6801,10602,21147
9,313,313.000,437,1192,2687,3168,4473,6051,7963,10737,11909
10,195,195.000,520,1352,3426,5113,7114,11821,15375,24855,30594
11,165,165.000,450,1760,3146,6010,8732,14815,20080,29214,30242
12,296,296.000,481,1199,2574,3364,4847,6750,9426,11403,22848
13,265,265.000,448,1321,2433,3807,5410,7837,11423,18435,25190
14,282,282.000,509,1177,2806,3481,4963,6570,10287,14390,18066
15,251,251.000,511,1235,3059,3964,5369,7920,10480,21322,23516
16,253,253.000,537,1218,3188,3939,5720,7443,10609,17270,26095
17,158,158.000,522,1554,3612,6336,9480,14732,19450,33193,39540
18,214,214.000,525,1691,3033,4624,5633,10948,12731,22084,30326
19,307,307.000,348,1105,2578,3229,4679,6075,10053,13184,13812
20,301,301.000,391,1158,2078,3305,4746,6151,10191,13599,23396
21,260,260.000,430,1174,2878,3845,5442,9260,11521,14125,16130
22,232,232.000,423,1195,2725,4275,5459,10709,12987,19114,48030
23,245,245.000,402,1189,2972,4051,5349,9424,11207,18211,22327
24,387,387.000,446,1113,1777,2571,3786,4835,5842,7999,9232
25,384,384.000,402,1150,1825,2597,3807,4816,5596,8333,9087
26,379,379.000,399,1140,2350,2618,3804,4773,5178,8098,10898
27,201,201.000,500,1840,3530,4955,6028,10822,13402,21625,32542
28,317,317.000,411,1178,2562,3132,4404,6464,7754,11310,18565
29,348,348.000,341,1174,1966,2853,4136,5362,7289,10115,21552
30,319,319.000,430,1130,2340,3124,4306,6755,7959,10780,19082
31,362,362.000,335,1119,2539,2753,4162,5002,6640,8314,10751
32,328,328.000,407,1183,2525,3037,4198,5768,7688,11939,22059
33,305,305.000,378,1210,2655,3259,4506,6760,8256,10824,13794
34,233,233.000,432,1383,3231,4277,4918,9386,13153,21007,25306
35,324,324.000,383,1125,2534,3078,4047,5633,8356,11167,31139
36,313,313.000,422,1175,2483,3198,4378,5424,8015,14816,24422
37,316,316.000,424,1189,1976,3142,4434,6088,8295,12130,21590
38,313,313.000,415,1263,2296,3181,4376,6125,8744,11147,16857
39,247,247.000,404,1255,2796,4031,5296,8598,10021,20744,33992
40,342,342.000,340,1168,2370,2912,4112,5354,7357,9902,16178
41,328,328.000,412,1141,2698,3043,4131,5500,8180,12470,13317
42,250,250.000,395,1805,2999,3980,5723,8123,8991,14682,16115
43,280,280.000,420,1264,2838,3587,4741,8083,9366,11918,18392
44,259,259.000,425,1267,2541,3830,5187,8436,9862,16348,17057
45,411,411.000,369,1120,1484,2421,3825,4652,5081,7519,9019
46,325,325.000,368,1186,2721,3065,4077,5474,7602,10227,21664
47,331,331.000,419,1217,2447,3002,4220,5787,7563,8773,18842
48,297,297.000,433,1248,2825,3351,4902,6725,8457,10572,13008
49,360,360.000,398,1152,2114,2771,4080,4932,5964,9044,16574
50,307,307.000,451,1254,2657,3250,4503,5914,8269,12591,19433
51,282,282.000,422,1378,2839,3542,4784,6738,9149,16863,19390
52,251,251.000,394,1167,2930,3953,5039,8214,11764,16349,28741
53,302,302.000,344,1216,2423,3296,4249,7580,8640,11925,28396
54,313,313.000,362,1112,2433,3186,4312,6528,7777,12763,25057
55,356,356.000,363,1091,2458,2804,3989,4867,7516,10325,11323
56,382,382.000,382,1113,1738,2601,3945,4799,7012,7811,10043
57,390,390.000,371,1070,2004,2557,3804,4655,5377,7671,10191
58,249,249.000,339,1494,3017,4003,5192,8630,10428,17793,24014
59,273,273.000,423,1215,2550,3628,4684,7634,10382,20168,39303
