Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,211,211.000,1269,1751,3360,4728,5376,9086,11538,30003,50755
1,321,321.000,638,1333,2702,3094,4350,5349,9320,10334,10747
2,239,239.000,699,1796,2370,4164,6113,8995,10107,18293,19509
3,345,345.000,542,1146,2386,2889,4040,4961,7982,9570,17623
4,354,354.000,477,1065,2292,2819,3569,4957,8132,12462,19478
5,333,333.000,453,1025,2187,2988,3645,7852,8712,11514,18770
6,351,351.000,387,1012,2213,2836,3548,6715,8155,10512,18229
7,443,443.000,482,984,2121,2246,3453,3969,4286,7770,8103
8,396,396.000,445,990,1923,2517,3380,4650,7486,8803,16910
9,309,309.000,462,1135,2150,3231,4188,7563,8390,15581,16176
10,379,379.000,477,996,1989,2618,3505,4650,7763,9357,27005
11,396,396.000,431,939,2008,2522,3355,4343,7846,10258,15056
12,388,388.000,407,943,2102,2566,3263,5562,7713,8709,14710
13,468,468.000,357,861,1630,2127,3064,3781,4250,7689,15188
14,391,391.000,376,925,1796,2549,3285,4796,7526,15236,18043
15,492,492.000,386,898,1219,2020,2920,3711,4048,7466,14394
16,453,453.000,394,865,1846,2202,2998,3881,6887,8798,9358
17,452,452.000,360,822,1785,2208,2960,3806,6763,8902,17385
18,477,477.000,362,824,1878,2077,2908,3671,5254,7059,16205
19,445,445.000,391,852,1856,2239,2924,3882,6690,7690,15432
20,465,465.000,339,877,2106,2142,3097,3643,4041,7096,7307
21,425,425.000,344,843,1620,2347,3135,4392,6426,10712,15394
22,492,492.000,366,803,1413,2030,2716,3759,6406,7413,14589
23,403,403.000,349,872,1787,2452,3157,5954,6633,10254,14096
24,524,524.000,343,826,1192,1902,2739,3575,3814,6872,7572
25,501,501.000,315,818,1816,1993,2843,3486,4036,6573,8135
26,518,518.000,343,802,1726,1919,2676,3433,3823,6504,6934
27,379,379.000,305,852,1761,2631,3407,6184,7392,13727,14324
28,344,344.000,415,857,1891,2901,3733,6674,7809,13205,17658
29,484,484.000,343,792,1602,2062,2559,4537,6308,7511,13648
30,363,363.000,327,840,1753,2748,3422,6144,7575,15374,16122
31,518,518.000,313,787,1530,1925,2665,3422,6062,6659,9027
32,499,499.000,329,758,1673,1995,2802,3424,5897,6385,13485
33,544,544.000,310,728,1346,1836,2666,3293,4981,6504,8408
34,577,577.000,281,729,1053,1727,2525,3335,3584,6342,6779
35,582,582.000,305,718,1314,1711,2582,3209,3419,6247,6546
36,345,345.000,331,1074,1745,2893,3514,6080,7410,13784,17678
37,393,393.000,322,786,1855,2537,3228,5872,6314,12792,21038
38,460,460.000,330,774,1562,2170,2817,4972,6227,9627,13404
39,494,494.000,295,776,1722,2019,2697,3384,5986,8351,17427
40,466,466.000,308,808,1463,2134,2810,4249,6010,9979,11980
41,569,569.000,314,731,1207,1751,2493,3121,3874,6276,10990
42,585,585.000,301,731,1351,1704,2510,3081,3347,6002,12819
43,605,605.000,314,733,1205,1650,2384,3074,3327,5971,6977
44,573,573.000,280,727,1309,1738,2376,3172,5559,6115,6551
45,457,457.000,263,781,1711,2179,2771,4145,6310,14966,15644
46,216,216.000,429,1761,4185,4621,6709,9091,10045,16061,16302
47,513,513.000,297,729,1615,1945,2669,3340,5868,8626,14784
48,544,544.000,295,725,1620,1830,2554,3153,3620,5975,20089
49,563,563.000,295,706,1233,1772,2668,3228,3618,6100,14098
50,466,466.000,327,795,1929,2138,2955,3832,5930,7306,9270
51,594,594.000,290,702,1197,1679,2471,3116,3394,6124,6623
52,516,516.000,298,733,1457,1930,2777,3518,5869,6693,12478
53,553,553.000,310,759,1606,1803,2614,3258,3498,6283,7766
54,572,572.000,301,722,1602,1743,2615,3197,3492,5932,6548
55,415,415.000,312,738,1718,2404,2969,5876,6997,12836,14981
56,559,559.000,314,707,1378,1782,2637,3241,3637,6081,6488
57,584,584.000,307,704,1353,1706,2504,3155,3396,5939,6287
58,476,476.000,308,776,1750,2093,2905,3752,6215,7590,16057
59,477,477.000,324,818,1754,2053,2829,3728,4978,7542,9094
