Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,1.551,0.484,0.616,1.285,1.842,3.435,4.003,6.948,6.948,0.645
5,11.000,0.873,0.416,0.521,0.649,1.007,1.509,1.911,4.077,4.077,1.145
10,12.200,1.133,0.415,0.568,0.695,1.006,1.277,1.852,9.780,9.780,0.882
15,14.800,1.099,0.414,0.469,0.520,0.677,1.253,3.539,13.546,13.546,0.910
20,13.000,0.621,0.390,0.447,0.513,0.682,0.987,1.040,1.856,1.856,1.609
25,14.400,0.636,0.336,0.462,0.521,0.734,1.043,1.215,1.626,1.626,1.573
30,16.400,0.502,0.329,0.426,0.457,0.521,0.636,0.839,1.399,1.399,1.991
35,14.000,0.872,0.392,0.491,0.684,0.910,1.142,1.235,11.867,11.867,1.146
40,13.200,0.710,0.379,0.443,0.487,0.655,1.148,1.273,5.941,5.941,1.409
45,11.600,0.577,0.386,0.431,0.489,0.576,0.929,1.065,1.332,1.332,1.734
50,12.600,0.541,0.340,0.448,0.494,0.560,0.619,0.793,1.445,1.445,1.848
55,14.600,0.667,0.364,0.439,0.485,0.824,1.187,1.303,2.425,2.425,1.499
