Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,118.400,1.862,0.962,1.192,1.377,1.867,3.083,3.664,7.021,24.911,0.537
5,129.600,1.390,0.960,1.083,1.156,1.286,2.016,2.326,4.505,16.519,0.719
10,152.400,1.214,0.912,1.031,1.093,1.198,1.512,2.018,2.663,9.400,0.823
15,160.800,1.163,0.900,1.023,1.074,1.167,1.294,1.513,2.369,7.292,0.860
20,156.000,1.196,0.898,1.014,1.074,1.168,1.779,2.057,2.646,5.384,0.836
25,162.600,1.115,0.888,1.008,1.057,1.128,1.220,1.389,2.478,3.347,0.897
30,169.600,1.096,0.884,0.999,1.046,1.127,1.225,1.369,2.033,2.707,0.912
35,157.600,1.135,0.892,1.014,1.069,1.138,1.257,1.422,2.478,10.236,0.881
40,141.800,1.348,0.884,1.020,1.094,1.393,2.124,2.355,3.059,15.387,0.742
45,134.600,1.280,0.862,1.022,1.093,1.226,1.976,2.158,2.565,17.212,0.781
50,140.800,1.295,0.876,1.021,1.088,1.218,2.065,2.422,3.031,11.621,0.772
55,145.000,1.209,0.873,0.998,1.051,1.152,1.971,2.208,2.757,3.141,0.827
