Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.600,1.214,0.402,0.590,0.881,1.532,2.318,2.819,5.025,5.025,0.824
5,15.200,0.830,0.385,0.473,0.523,0.709,1.123,1.744,8.013,8.013,1.205
10,12.800,0.644,0.411,0.471,0.513,0.626,0.972,1.216,3.890,3.890,1.554
15,14.200,0.952,0.391,0.441,0.501,0.596,1.108,4.261,9.049,9.049,1.050
20,14.000,0.582,0.384,0.453,0.486,0.558,0.931,1.168,1.703,1.703,1.718
25,14.400,0.537,0.366,0.444,0.468,0.562,0.795,0.925,1.231,1.231,1.862
30,11.600,0.730,0.368,0.422,0.467,0.575,0.961,1.194,8.308,8.308,1.370
35,14.600,0.593,0.373,0.459,0.509,0.630,0.990,1.138,1.245,1.245,1.687
40,13.200,0.613,0.377,0.456,0.486,0.578,0.982,1.123,3.820,3.820,1.630
45,15.200,0.580,0.367,0.455,0.511,0.629,0.803,1.027,1.311,1.311,1.723
50,12.600,0.722,0.387,0.458,0.511,0.937,1.189,1.328,2.829,2.829,1.386
55,16.000,0.632,0.359,0.427,0.475,0.534,0.925,0.996,8.431,8.431,1.583
