Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,160,160.000,1276,2686,4819,6222,7843,11424,16435,25687,46238
1,188,188.000,1469,2313,4416,5290,7365,9188,11309,21615,25734
2,191,191.000,1058,1973,4059,5223,7057,8886,13919,25576,39956
3,387,387.000,474,1113,2222,2565,3620,4429,5110,9905,18645
4,317,317.000,432,1065,2196,3133,3773,6562,8790,18415,24477
5,396,396.000,366,1044,2152,2515,3574,4379,6484,8223,15061
6,418,418.000,427,964,2117,2378,3405,4272,6257,7523,12881
7,413,413.000,383,976,2006,2401,3440,4393,6197,7165,14426
8,416,416.000,378,940,1947,2407,3363,4133,6471,9632,16332
9,219,219.000,763,1767,2310,4557,7269,9399,14555,15320,16054
10,334,334.000,354,980,2026,2957,3554,6593,8541,15201,16561
11,351,351.000,401,1101,2497,2832,3767,5178,6630,9845,19258
12,255,255.000,448,1521,2839,3913,5002,7867,10001,17336,44105
13,352,352.000,435,1056,2465,2826,3805,4982,7313,10088,11287
14,313,313.000,383,1042,2155,3191,4118,6682,8594,17355,26882
15,243,243.000,371,1520,2797,4049,5314,8138,11602,16270,28888
16,292,292.000,367,1088,2569,3408,4001,6842,9397,22054,25291
17,254,254.000,436,1318,2568,3927,5295,9455,11801,15606,18292
18,337,337.000,425,1080,1951,2939,3948,6411,8279,11133,15073
19,271,271.000,387,1190,2761,3684,4376,8467,10802,18804,22625
20,295,295.000,388,1130,2391,3389,4116,7288,9649,15406,19204
21,349,349.000,378,938,2115,2830,3408,6553,8227,17881,22129
22,353,353.000,365,1086,2067,2824,3880,5547,7190,10849,20648
23,387,387.000,314,988,2015,2553,3486,4623,6564,9303,16720
24,447,447.000,341,911,2102,2236,3272,3980,4539,7114,12327
25,423,423.000,321,912,2083,2335,3395,4099,6132,8996,16006
26,431,431.000,372,901,1783,2319,3147,4228,6347,8517,14881
27,381,381.000,342,926,2188,2616,3529,5241,6864,10074,17818
28,308,308.000,373,1164,2364,3224,4189,7023,8880,15028,27133
29,299,299.000,323,975,2399,3329,4189,7198,9866,16856,18215
30,262,262.000,337,1280,2696,3800,4164,8345,11126,22561,37418
31,422,422.000,359,925,2015,2364,3442,4255,6049,7973,10837
32,392,392.000,307,939,2299,2550,3570,4847,6370,9038,16854
33,396,396.000,370,972,2178,2521,3502,4398,6280,9899,15997
34,368,368.000,377,976,2303,2704,3765,6043,6760,9037,9982
35,401,401.000,324,926,2067,2477,3485,4355,6313,9284,14049
36,437,437.000,348,957,2133,2292,3378,4081,4650,6821,11061
37,359,359.000,329,982,2094,2760,3860,5946,6890,10120,20713
38,367,367.000,334,932,1847,2718,3662,6315,7241,9999,16507
39,440,440.000,342,874,1879,2267,3230,4113,5985,8363,16515
40,325,325.000,333,980,2198,3072,3558,6720,10077,18075,20306
41,356,356.000,337,991,1921,2799,3749,5959,7964,14934,17901
42,366,366.000,321,933,1988,2733,3655,6090,7775,9458,15537
43,291,291.000,326,1404,2210,3423,4777,6998,9304,16072,19923
44,161,161.000,660,1682,3021,6165,9116,13110,17075,38542,43382
45,306,306.000,570,1220,2316,3296,4460,7300,8712,12088,22174
46,286,286.000,304,1017,2465,3451,4168,7794,9282,19475,26854
47,274,274.000,387,1374,2441,3635,5237,7925,10455,12900,22142
48,335,335.000,378,985,2048,2992,3670,7102,9047,12430,14448
49,248,248.000,410,1516,2545,4000,5803,8880,12021,16693,18641
50,267,267.000,341,1703,2482,3726,5420,8220,9387,11577,15476
51,351,351.000,313,994,2125,2841,3611,6279,8223,11615,19235
52,257,257.000,344,1196,2722,3879,5158,8301,12039,17229,25240
53,370,370.000,337,976,2328,2695,3702,5244,6984,10439,13588
54,358,358.000,334,983,2414,2781,3538,4606,6846,11232,31271
55,387,387.000,330,936,1919,2572,3482,4455,6447,14175,19368
56,329,329.000,317,939,2167,3038,3847,6400,8582,16967,30208
57,311,311.000,395,1061,2527,3212,3978,6434,8792,18967,29655
58,351,351.000,359,1023,2313,2831,3744,5675,7193,12059,19683
59,313,313.000,346,1070,2167,3156,4133,6680,8808,14943,21962
