Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,360.400,2.762,0.381,1.065,2.117,3.422,5.342,7.828,13.144,35.015,0.362
5,414.400,2.404,0.370,0.869,1.900,3.043,4.797,6.673,10.616,25.059,0.416
10,399.600,2.486,0.349,0.863,1.860,3.088,5.381,7.086,11.839,21.723,0.402
15,391.600,2.543,0.382,0.856,1.854,3.210,5.553,7.102,13.849,28.466,0.393
20,342.200,2.913,0.361,0.910,1.966,3.589,6.604,7.760,14.098,23.988,0.343
25,462.000,2.159,0.326,0.776,1.736,2.898,4.029,6.306,8.872,14.324,0.463
30,437.600,2.276,0.316,0.789,1.764,2.973,4.794,6.339,9.473,21.928,0.439
35,456.200,2.185,0.314,0.789,1.768,2.866,4.210,6.209,8.228,20.461,0.458
40,436.400,2.285,0.308,0.795,1.788,2.998,4.514,6.397,8.851,42.584,0.438
45,455.400,2.188,0.301,0.821,1.713,2.931,4.038,6.277,9.080,19.582,0.457
50,473.400,2.105,0.316,0.784,1.702,2.898,3.735,6.078,8.151,21.975,0.475
55,353.600,2.811,0.333,0.896,1.943,3.407,6.037,7.917,15.675,69.469,0.356
