Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,1.883,1.019,1.288,1.422,1.568,1.899,3.746,23.065,23.065,0.531
5,15.000,1.470,0.946,1.214,1.330,1.504,2.073,2.385,2.620,2.620,0.680
10,17.400,1.373,0.937,1.198,1.304,1.508,1.681,1.869,2.983,2.983,0.728
15,19.200,1.450,0.943,1.143,1.353,1.598,2.075,2.518,3.138,3.138,0.689
20,14.200,1.591,1.020,1.288,1.499,1.841,2.198,2.519,2.715,2.715,0.629
25,19.400,1.371,0.889,1.190,1.344,1.457,1.730,2.004,2.455,2.455,0.730
30,15.200,1.450,0.904,1.241,1.338,1.469,1.798,2.200,5.186,5.186,0.689
35,16.800,1.380,0.893,1.168,1.304,1.538,1.702,1.802,3.837,3.837,0.725
40,19.000,1.383,0.952,1.178,1.321,1.526,1.768,1.983,2.242,2.242,0.723
45,18.400,1.393,0.858,1.126,1.232,1.436,1.871,2.771,3.049,3.049,0.718
50,19.600,1.349,0.864,1.130,1.289,1.412,1.617,1.926,4.973,4.973,0.741
55,13.600,1.678,1.013,1.322,1.523,1.829,2.222,3.070,4.775,4.775,0.596
