Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.000,1.931,1.086,1.503,1.660,2.002,2.826,3.164,7.478,7.478,0.518
5,12.400,1.745,1.124,1.404,1.686,1.998,2.288,2.344,4.255,4.255,0.573
10,10.000,1.635,1.015,1.270,1.489,2.057,2.380,2.469,2.530,2.530,0.612
15,14.600,1.575,0.980,1.342,1.487,1.766,2.023,2.436,2.819,2.819,0.635
20,13.200,1.725,0.937,1.313,1.525,2.057,2.572,3.013,3.599,3.599,0.580
25,13.400,1.739,1.046,1.371,1.575,1.906,2.306,2.993,4.763,4.763,0.575
30,14.400,1.372,0.824,1.155,1.296,1.522,1.870,2.054,2.685,2.685,0.729
35,16.000,1.491,0.695,1.210,1.398,1.684,2.257,2.401,2.651,2.651,0.671
40,11.800,1.680,1.010,1.275,1.537,2.032,2.417,2.487,3.208,3.208,0.595
45,15.200,1.653,0.844,1.289,1.522,1.986,2.317,2.636,3.239,3.239,0.605
50,15.200,1.499,0.901,1.153,1.319,1.579,2.208,2.579,4.411,4.411,0.667
55,15.000,1.420,0.912,1.228,1.342,1.497,1.769,2.084,3.376,3.376,0.704
