Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.600,1.467,0.978,1.223,1.384,1.569,1.795,2.160,3.725,3.725,0.681
5,14.600,1.583,1.027,1.273,1.415,1.590,2.079,2.928,5.062,5.062,0.632
10,11.800,1.996,1.187,1.355,1.570,2.006,2.648,3.272,14.476,14.476,0.501
15,12.200,1.955,0.916,1.433,1.579,2.026,2.538,3.254,10.556,10.556,0.512
20,12.600,1.963,1.066,1.408,1.557,1.846,2.492,3.115,10.309,10.309,0.509
25,14.200,1.712,1.146,1.446,1.590,1.786,2.075,2.333,6.048,6.048,0.584
30,13.600,1.819,1.069,1.446,1.588,1.944,2.832,3.040,4.683,4.683,0.550
35,14.400,1.761,1.055,1.443,1.625,1.925,2.590,2.909,4.382,4.382,0.568
40,16.000,1.626,1.150,1.348,1.540,1.813,2.164,2.416,2.734,2.734,0.615
45,12.200,1.752,1.047,1.385,1.626,1.882,2.325,2.533,5.390,5.390,0.571
50,14.000,1.701,1.093,1.359,1.636,1.933,2.193,2.635,3.336,3.336,0.588
55,10.600,1.871,1.196,1.437,1.564,1.905,2.954,3.763,5.639,5.639,0.535
