Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,246.600,4.037,0.509,1.425,3.046,5.089,8.880,10.531,17.295,32.261,0.248
5,312.800,3.188,0.490,1.150,2.487,4.074,6.487,8.983,13.152,33.100,0.314
10,342.200,2.898,0.498,1.097,2.310,3.937,5.242,8.465,10.329,26.024,0.345
15,337.800,2.945,0.441,1.100,2.410,3.873,5.681,8.257,10.561,18.621,0.340
20,416.400,2.393,0.376,0.949,1.854,3.456,4.287,5.945,8.374,19.838,0.418
25,446.600,2.232,0.354,0.926,1.537,3.247,4.086,4.899,7.839,14.313,0.448
30,462.800,2.155,0.323,0.866,1.648,3.096,3.867,6.004,7.460,17.223,0.464
35,483.400,2.063,0.337,0.822,1.646,2.988,3.749,4.483,7.252,18.197,0.485
40,522.600,1.907,0.303,0.763,1.453,2.794,3.476,3.838,6.658,19.191,0.524
45,532.400,1.873,0.287,0.774,1.500,2.708,3.401,3.817,6.554,12.861,0.534
50,434.800,2.292,0.317,0.830,1.782,2.954,4.557,6.396,9.173,16.608,0.436
55,508.400,1.959,0.302,0.790,1.566,2.783,3.512,4.126,6.925,17.271,0.510
