Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,18.000,0.691,0.310,0.422,0.502,0.732,1.226,1.682,3.118,3.118,1.446
5,22.200,0.525,0.330,0.370,0.408,0.510,0.812,1.001,1.981,2.670,1.905
10,19.800,0.755,0.295,0.359,0.392,0.473,0.830,0.984,9.707,9.707,1.325
15,18.400,0.435,0.292,0.351,0.371,0.394,0.429,0.498,5.272,5.272,2.297
20,22.000,0.476,0.306,0.336,0.358,0.389,0.449,0.570,0.897,10.639,2.100
25,14.600,0.395,0.295,0.347,0.359,0.390,0.479,0.785,0.853,0.853,2.530
30,19.000,0.478,0.292,0.346,0.366,0.407,0.698,0.783,6.290,6.290,2.093
35,22.600,0.384,0.281,0.335,0.351,0.384,0.446,0.745,0.789,0.814,2.607
40,23.000,0.365,0.279,0.335,0.350,0.377,0.421,0.461,0.651,0.774,2.743
45,18.800,0.418,0.294,0.329,0.355,0.408,0.686,0.789,1.605,1.605,2.390
50,23.000,0.407,0.267,0.334,0.356,0.398,0.515,0.793,0.866,2.030,2.459
55,16.400,0.385,0.297,0.333,0.356,0.383,0.431,0.717,0.871,0.871,2.597
