Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,238.200,4.177,0.393,1.357,2.817,5.437,8.636,11.394,21.633,47.097,0.239
5,280.400,3.551,0.314,1.157,2.492,4.453,8.293,9.510,16.864,26.391,0.282
10,349.600,2.850,0.326,0.887,2.140,3.872,6.763,8.246,10.877,24.704,0.351
15,349.200,2.854,0.297,0.848,2.055,3.821,6.781,8.307,11.328,19.400,0.350
20,327.600,3.037,0.264,0.900,2.318,4.035,6.844,8.417,12.371,21.366,0.329
25,404.000,2.468,0.262,0.805,1.836,3.509,4.922,7.506,9.005,16.844,0.405
30,253.800,3.930,0.303,1.185,2.481,5.094,8.812,11.443,19.728,26.127,0.254
35,393.200,2.534,0.313,0.900,1.887,3.357,5.610,6.907,11.542,28.963,0.395
40,398.200,2.505,0.266,0.856,1.896,3.204,5.497,6.997,13.899,24.581,0.399
45,405.400,2.459,0.282,0.846,1.894,3.235,5.339,6.501,10.005,24.626,0.407
50,403.600,2.470,0.260,0.848,1.868,3.250,5.305,6.496,10.055,15.652,0.405
55,392.200,2.538,0.247,0.863,1.891,3.381,5.604,6.991,10.185,17.352,0.394
