Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,350.200,2.844,0.363,1.016,2.014,3.591,6.265,7.599,13.482,31.840,0.352
5,475.400,2.094,0.353,0.778,1.742,2.807,3.700,6.021,8.024,15.305,0.478
10,494.400,2.015,0.304,0.793,1.671,2.789,3.474,5.624,7.577,17.525,0.496
15,544.800,1.830,0.304,0.738,1.443,2.639,3.315,3.627,6.533,19.525,0.547
20,485.200,2.055,0.316,0.758,1.581,2.856,3.695,6.078,7.490,16.167,0.487
25,506.200,1.972,0.303,0.785,1.575,2.756,3.482,5.968,6.964,23.407,0.507
30,509.800,1.956,0.281,0.733,1.758,2.756,3.383,5.584,6.905,24.604,0.511
35,543.000,1.835,0.276,0.737,1.455,2.601,3.295,4.623,6.271,15.145,0.545
40,544.600,1.832,0.272,0.702,1.404,2.606,3.308,5.634,6.296,15.101,0.546
45,545.200,1.828,0.296,0.709,1.534,2.576,3.255,5.263,6.440,15.555,0.547
50,519.600,1.920,0.280,0.735,1.607,2.688,3.354,5.630,6.941,22.655,0.521
55,549.200,1.815,0.277,0.734,1.352,2.597,3.295,5.050,6.188,15.065,0.551
