Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.800,8.962,5.595,6.007,6.909,11.844,14.594,15.283,21.653,21.653,0.112
5,18.000,7.432,5.271,5.745,5.857,8.684,12.829,13.273,15.675,15.675,0.135
10,14.000,9.162,5.408,5.690,9.191,12.678,13.080,13.726,18.470,18.470,0.109
15,18.000,8.154,5.216,5.570,5.870,11.529,12.940,12.989,13.615,13.615,0.123
20,18.200,9.344,5.351,5.742,7.409,13.147,14.014,14.720,18.183,18.183,0.107
25,13.400,10.290,5.631,5.942,11.890,13.321,14.164,14.341,14.618,14.618,0.097
30,16.800,8.857,5.639,6.003,9.032,11.959,12.385,13.293,15.202,15.202,0.113
35,15.800,9.040,5.644,5.954,6.256,12.457,13.895,14.447,19.898,19.898,0.111
40,12.000,9.368,5.423,5.915,6.913,13.223,14.118,14.439,17.081,17.081,0.107
45,18.400,7.940,5.438,5.637,5.803,12.288,13.602,14.106,15.075,15.075,0.126
50,18.800,7.125,5.349,5.714,5.989,6.816,11.812,12.682,14.913,14.913,0.140
55,16.200,8.722,5.304,5.618,6.023,11.691,12.746,13.431,15.217,15.217,0.115
