Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,7.400,18.269,7.912,10.218,16.654,22.470,32.622,41.088,48.717,48.717,0.055
5,10.400,12.713,7.570,7.981,8.873,15.788,22.136,30.528,34.109,34.109,0.079
10,12.800,10.274,7.403,8.068,8.520,10.798,15.590,20.237,23.713,23.713,0.097
15,16.800,9.166,7.300,7.851,8.063,9.001,13.078,16.654,22.187,22.187,0.109
20,11.400,9.864,7.242,7.695,8.187,9.734,16.725,18.215,26.306,26.306,0.101
25,12.800,8.622,7.033,7.671,7.912,8.924,10.660,11.808,16.524,16.524,0.116
30,14.800,9.295,7.369,7.702,8.092,8.723,11.191,18.076,28.882,28.882,0.108
35,14.000,9.281,7.414,8.115,8.791,9.452,10.779,14.904,19.160,19.160,0.108
40,13.200,9.351,7.327,7.853,8.128,9.088,12.996,17.049,21.399,21.399,0.107
45,9.200,12.518,7.211,8.352,10.809,16.011,19.135,24.032,36.151,36.151,0.080
50,11.800,10.886,7.578,8.210,8.829,11.164,18.432,19.997,30.971,30.971,0.092
55,13.200,9.302,7.272,7.821,8.153,9.108,12.318,17.433,19.760,19.760,0.108
