Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.600,11.808,5.845,6.913,12.677,15.296,16.049,17.631,22.741,22.741,0.085
5,17.000,9.408,5.531,5.871,8.756,13.114,13.602,13.714,14.849,14.849,0.106
10,13.600,9.927,5.363,5.885,11.195,13.270,14.039,14.879,22.127,22.127,0.101
15,13.800,11.261,5.621,11.671,12.197,12.800,13.949,14.205,14.446,14.446,0.089
20,15.000,8.883,5.419,5.823,6.122,12.795,14.328,15.518,16.491,16.491,0.113
25,17.000,7.887,5.631,5.916,6.080,6.481,14.164,14.725,15.383,15.383,0.127
30,15.000,8.509,5.596,5.917,6.165,12.078,12.761,15.013,15.629,15.629,0.118
35,16.000,9.070,5.595,5.953,6.155,14.100,14.955,15.351,15.594,15.594,0.110
40,20.200,7.213,5.368,5.782,5.966,6.175,13.008,13.991,15.358,16.801,0.139
45,13.600,10.392,5.335,6.044,11.795,13.113,13.567,13.657,14.942,14.942,0.096
50,17.200,7.771,5.448,6.150,6.486,6.880,14.402,15.423,25.893,25.893,0.129
55,14.600,9.446,6.275,6.613,6.834,14.212,15.920,17.819,18.573,18.573,0.106
