Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,292.000,3.407,0.398,1.183,2.375,4.131,7.473,9.271,16.319,35.055,0.293
5,295.000,3.368,0.388,1.138,2.170,4.151,7.424,9.745,16.077,36.621,0.297
10,284.000,3.505,0.470,1.157,2.546,4.420,7.612,9.476,17.397,33.793,0.285
15,362.000,2.746,0.427,1.022,2.091,3.538,5.054,7.771,12.800,28.271,0.364
20,404.400,2.457,0.355,0.939,2.012,3.253,4.239,7.011,9.985,20.755,0.407
25,395.000,2.521,0.325,0.929,1.953,3.304,4.611,7.212,10.773,18.544,0.397
30,418.200,2.382,0.363,0.929,1.683,3.242,4.150,7.113,9.202,36.291,0.420
35,338.400,2.943,0.389,1.024,2.158,3.787,6.576,8.232,11.998,26.279,0.340
40,366.000,2.722,0.367,0.977,2.125,3.620,4.891,7.459,11.725,31.420,0.367
45,301.400,3.307,0.399,1.082,2.433,4.178,7.456,9.128,14.788,22.447,0.302
50,385.400,2.587,0.365,0.956,1.992,3.496,4.685,7.507,10.212,21.243,0.387
55,436.600,2.281,0.358,0.885,1.869,3.224,4.062,6.789,7.983,17.402,0.438
