Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,113.400,5.613,1.848,3.539,4.577,7.217,9.188,10.863,16.435,25.469,0.178
5,169.000,3.843,1.346,2.782,3.444,4.168,6.194,8.009,9.826,14.426,0.260
10,150.400,4.409,1.774,3.010,3.819,4.981,7.599,9.085,11.287,14.087,0.227
15,129.400,5.107,1.641,3.110,4.141,6.278,9.311,10.802,14.226,23.366,0.196
20,164.800,3.838,1.652,2.702,3.421,4.163,5.974,7.847,10.744,16.720,0.261
25,165.000,4.099,1.949,2.638,3.466,4.255,7.198,9.093,12.981,25.889,0.244
30,170.800,3.863,1.594,2.718,3.439,4.090,5.404,7.685,13.096,37.418,0.259
35,179.600,3.657,1.395,2.677,3.384,3.998,5.426,7.083,9.779,14.049,0.273
40,127.200,5.016,1.878,2.987,4.007,6.092,8.786,10.152,16.720,43.382,0.199
45,133.000,5.121,1.570,3.001,4.002,6.747,9.021,10.497,14.445,26.854,0.195
50,145.600,4.529,1.921,2.931,3.711,4.953,8.261,9.566,13.454,31.271,0.221
55,153.400,4.373,1.884,2.844,3.688,4.499,7.596,9.889,16.025,21.962,0.229
