Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,12.200,1.425,0.456,0.679,0.890,1.431,3.306,3.635,10.821,10.821,0.702
5,11.600,0.801,0.409,0.484,0.597,0.947,1.464,1.693,2.383,2.383,1.248
10,13.400,0.858,0.347,0.464,0.764,0.962,1.051,1.359,6.337,6.337,1.166
15,9.400,1.110,0.377,0.531,0.881,0.995,1.685,4.435,6.220,6.220,0.901
20,12.600,0.819,0.413,0.478,0.810,0.907,0.992,1.107,3.431,3.431,1.221
25,13.000,0.583,0.322,0.412,0.461,0.817,0.909,0.957,1.083,1.083,1.714
30,9.400,0.839,0.390,0.611,0.781,0.869,1.162,1.458,2.838,2.838,1.192
35,8.200,0.748,0.392,0.438,0.806,0.905,0.991,1.315,1.685,1.685,1.337
40,14.200,0.552,0.313,0.379,0.424,0.721,0.884,0.958,2.244,2.244,1.812
45,13.400,0.705,0.335,0.399,0.568,0.864,0.996,1.082,3.728,3.728,1.419
50,16.600,0.617,0.341,0.399,0.442,0.734,0.940,1.084,5.201,5.201,1.621
55,8.400,0.693,0.304,0.404,0.492,0.887,1.087,1.180,2.583,2.583,1.443
