Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,264.200,3.766,0.462,1.285,2.781,4.412,8.251,9.972,21.057,35.390,0.266
5,322.200,3.089,0.436,1.050,2.203,3.841,6.980,8.388,16.259,20.685,0.324
10,325.600,3.059,0.413,1.000,2.195,3.666,7.234,8.460,16.816,24.804,0.327
15,395.200,2.518,0.358,0.867,1.874,3.264,5.703,7.217,13.958,20.054,0.397
20,389.200,2.562,0.327,0.840,1.955,3.205,6.023,7.121,12.999,16.837,0.390
25,404.600,2.465,0.339,0.815,1.736,3.211,5.647,6.783,11.993,15.844,0.406
30,398.000,2.505,0.302,0.821,1.779,3.195,5.890,6.633,12.845,26.271,0.399
35,430.800,2.317,0.279,0.775,1.748,2.866,5.431,6.688,9.420,20.693,0.432
40,373.200,2.670,0.293,0.830,1.726,3.372,6.020,7.122,13.458,17.950,0.375
45,544.600,1.829,0.279,0.723,1.606,2.560,3.244,4.661,6.484,15.824,0.547
50,507.000,1.966,0.284,0.729,1.600,2.639,3.512,5.722,7.341,15.617,0.509
55,431.400,2.310,0.290,0.766,1.639,2.984,5.437,6.265,12.136,16.205,0.433
