Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,13.800,1.402,0.851,1.191,1.312,1.549,1.710,2.117,2.678,2.678,0.713
5,19.000,1.344,0.842,1.077,1.223,1.454,1.993,2.396,2.674,2.674,0.744
10,18.200,1.420,0.743,1.154,1.326,1.569,1.911,2.432,3.082,3.082,0.704
15,14.600,1.473,0.898,1.199,1.342,1.533,2.162,2.572,3.201,3.201,0.679
20,16.800,1.450,0.881,1.125,1.251,1.536,2.080,2.472,4.026,4.026,0.690
25,16.400,1.364,0.885,1.158,1.274,1.464,1.804,2.046,2.426,2.426,0.733
30,18.800,1.433,0.854,1.174,1.326,1.607,2.093,2.181,2.342,2.342,0.698
35,12.400,1.596,0.971,1.302,1.513,1.876,2.097,2.316,2.921,2.921,0.627
40,15.000,1.439,0.941,1.208,1.352,1.562,2.084,2.173,2.360,2.360,0.695
45,17.800,1.497,0.878,1.190,1.381,1.640,2.203,2.355,3.489,3.489,0.668
50,10.400,1.671,1.002,1.291,1.577,1.817,2.435,2.867,3.814,3.814,0.599
55,18.000,1.472,0.901,1.158,1.301,1.570,2.285,2.546,4.198,4.198,0.679
