Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,6.400,16.247,6.209,9.971,14.571,16.905,18.723,41.412,87.983,87.983,0.062
5,17.000,9.399,5.793,6.233,6.590,10.751,15.554,17.156,44.619,44.619,0.106
10,11.400,12.172,6.170,6.860,7.441,10.848,20.272,26.193,104.177,104.177,0.082
15,13.800,9.667,6.348,6.953,7.450,11.232,16.765,18.128,20.633,20.633,0.103
20,15.600,7.419,5.987,6.302,6.517,6.864,8.924,15.533,21.300,21.300,0.135
25,13.200,8.232,5.671,6.165,6.378,7.485,14.791,15.630,16.569,16.569,0.121
30,15.800,6.425,5.512,5.811,5.932,6.172,6.533,10.312,15.324,15.324,0.156
35,15.800,8.178,5.572,6.114,6.417,8.632,15.238,16.099,16.615,16.615,0.122
40,17.800,7.596,5.481,5.827,6.059,7.058,13.982,16.628,22.406,22.406,0.132
45,14.400,7.932,5.440,5.853,6.298,9.277,13.408,14.393,17.269,17.269,0.126
50,14.200,8.086,5.719,6.079,6.567,7.848,14.811,16.687,20.148,20.148,0.124
55,14.200,7.453,5.745,6.184,6.451,7.175,10.441,15.614,18.538,18.538,0.134
