Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,121.000,5.115,2.259,3.634,4.509,5.773,8.405,9.754,12.260,19.296,0.195
5,131.600,4.828,1.445,3.154,4.110,5.421,8.547,9.750,12.179,19.350,0.207
10,128.600,5.321,2.130,3.361,4.493,6.991,9.121,9.810,11.687,19.668,0.188
15,92.800,6.942,2.274,5.192,6.986,8.600,9.856,10.177,11.400,14.834,0.144
20,121.200,5.446,1.744,3.647,4.810,7.213,9.007,9.875,11.487,12.828,0.184
25,148.200,4.527,1.525,3.194,4.052,4.999,7.307,9.011,10.427,15.217,0.221
30,138.600,4.764,1.467,3.071,3.951,5.135,9.032,10.045,12.755,14.803,0.210
35,128.200,5.268,2.189,3.238,4.242,6.942,9.511,10.499,12.058,14.434,0.190
40,126.800,5.181,2.284,3.305,4.453,6.540,9.152,9.874,11.253,17.368,0.193
45,106.400,6.302,2.075,4.161,5.827,8.408,9.911,10.671,12.761,24.312,0.159
50,132.400,5.166,1.669,3.190,4.263,6.537,9.510,10.733,12.167,20.509,0.194
55,112.600,5.860,2.201,4.019,5.584,7.644,9.293,9.716,10.750,12.785,0.171
