Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,202.200,0.958,0.575,0.692,0.789,1.006,1.406,1.800,2.796,12.461,1.044
5,219.800,0.846,0.589,0.667,0.717,0.802,1.376,1.540,1.920,10.079,1.182
10,195.600,0.889,0.596,0.681,0.724,0.805,1.341,1.558,2.086,14.075,1.125
15,232.800,0.783,0.597,0.690,0.729,0.787,0.878,1.030,1.805,5.660,1.278
20,238.000,0.758,0.604,0.675,0.707,0.755,0.823,0.912,1.771,7.717,1.319
25,206.600,0.844,0.615,0.699,0.737,0.795,0.937,1.684,1.854,15.634,1.185
30,193.000,0.900,0.628,0.701,0.745,0.835,1.537,1.761,1.971,5.224,1.111
35,229.600,0.804,0.618,0.714,0.747,0.798,0.889,1.096,1.787,4.678,1.244
40,229.200,0.770,0.607,0.686,0.724,0.771,0.841,0.969,1.755,10.054,1.298
45,222.600,0.793,0.596,0.671,0.710,0.764,1.006,1.464,1.770,9.407,1.261
50,210.200,0.825,0.606,0.695,0.730,0.785,0.936,1.729,1.889,5.028,1.212
55,227.800,0.827,0.633,0.708,0.749,0.804,1.044,1.488,1.770,2.537,1.209
