Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,307.200,3.235,0.371,1.238,2.188,3.930,6.843,8.686,15.747,27.543,0.309
5,330.200,3.013,0.353,1.077,2.126,3.737,6.814,8.373,12.615,22.164,0.332
10,377.600,2.636,0.357,0.916,1.943,3.259,6.011,7.586,10.904,25.743,0.379
15,344.600,2.890,0.364,0.993,2.061,3.619,6.704,7.985,12.273,19.393,0.346
20,290.000,3.425,0.351,1.133,2.402,4.136,7.989,9.344,16.369,21.991,0.292
25,353.800,2.818,0.331,0.930,2.140,3.490,6.683,8.075,16.010,19.688,0.355
30,326.200,3.053,0.376,0.965,2.069,3.726,7.335,8.757,15.429,18.671,0.328
35,298.400,3.341,0.356,1.046,2.303,4.049,7.799,9.554,16.420,61.936,0.299
40,277.400,3.597,0.403,1.149,2.364,4.464,8.043,9.611,18.481,34.651,0.278
45,322.400,3.089,0.346,1.000,2.224,3.868,7.393,8.650,13.375,22.813,0.324
50,335.600,2.970,0.368,1.002,2.011,3.788,7.093,8.115,13.160,30.097,0.337
55,374.000,2.664,0.305,0.889,1.941,3.378,6.198,7.470,14.230,23.236,0.375
