Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,72.200,3.076,1.099,1.857,2.532,3.094,4.772,6.243,12.297,48.327,0.325
5,102.000,1.793,0.946,1.174,1.347,2.120,2.670,3.355,7.557,24.382,0.558
10,107.000,1.728,0.903,1.132,1.451,2.254,2.726,2.968,4.008,4.716,0.579
15,116.200,1.713,0.917,1.114,1.275,2.216,2.868,3.275,4.927,12.719,0.584
20,123.200,1.609,0.889,1.096,1.235,2.051,2.534,2.781,3.432,11.205,0.622
25,121.200,1.489,0.905,1.046,1.134,1.941,2.485,2.725,3.590,7.487,0.671
30,133.200,1.338,0.881,1.019,1.087,1.280,2.250,2.469,2.860,6.055,0.747
35,131.200,1.411,0.896,1.025,1.106,1.779,2.310,2.618,3.468,5.928,0.709
40,158.000,1.202,0.910,1.031,1.083,1.175,1.695,2.082,2.429,4.444,0.832
45,146.000,1.282,0.864,1.045,1.109,1.237,1.998,2.319,2.835,4.618,0.780
50,140.600,1.307,0.888,1.041,1.110,1.239,2.164,2.474,3.244,5.153,0.765
55,128.800,1.395,0.915,1.074,1.159,1.396,2.208,2.565,3.057,17.066,0.717
