Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.400,9.165,5.577,6.709,7.490,8.848,16.329,17.236,18.583,18.583,0.109
5,10.800,12.803,5.606,7.103,14.794,15.478,17.202,20.846,36.972,36.972,0.078
10,14.200,8.756,5.440,5.857,6.252,11.297,15.043,17.311,20.081,20.081,0.114
15,13.800,8.643,5.276,5.706,5.910,10.304,15.021,18.400,27.396,27.396,0.116
20,12.600,9.413,5.264,5.638,6.139,14.313,15.996,16.132,20.872,20.872,0.106
25,12.000,9.089,5.191,5.564,7.420,13.286,15.258,15.567,20.601,20.601,0.110
30,12.000,10.113,5.115,5.638,10.104,13.879,14.857,17.099,17.776,17.776,0.099
35,12.600,10.079,5.045,5.515,8.995,14.258,15.197,15.967,28.181,28.181,0.099
40,16.000,9.646,4.967,5.556,6.237,13.599,14.629,15.872,33.796,33.796,0.104
45,16.400,7.715,4.915,5.238,5.546,9.880,13.214,14.673,15.783,15.783,0.130
50,15.800,8.306,4.916,5.373,5.943,12.369,14.499,15.705,18.734,18.734,0.120
55,12.800,9.976,5.194,5.687,8.769,14.715,15.716,15.914,22.323,22.323,0.100
