Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,96.400,6.666,2.313,4.059,5.319,8.124,11.223,12.759,18.061,121.285,0.150
5,136.400,4.692,1.552,3.155,4.052,5.063,8.258,9.868,12.996,17.960,0.213
10,151.000,4.090,1.795,2.978,3.741,4.550,5.985,8.114,10.139,13.785,0.245
15,149.200,4.492,1.604,3.124,3.900,4.798,7.807,9.582,11.554,20.640,0.223
20,177.000,3.886,1.773,2.956,3.711,4.346,4.824,5.157,9.847,72.168,0.257
25,165.400,3.944,1.473,2.944,3.620,4.416,5.042,7.698,10.121,11.589,0.254
30,156.600,4.154,1.384,2.995,3.802,4.582,6.295,8.290,10.338,11.910,0.241
35,146.800,4.528,1.544,3.056,3.936,4.948,8.036,9.279,10.665,20.630,0.221
40,129.000,5.114,1.616,3.190,4.153,6.375,9.624,10.567,12.650,18.688,0.196
45,126.400,5.288,2.225,3.331,4.337,6.708,9.278,10.157,13.644,29.710,0.189
50,158.800,4.184,1.691,3.060,3.796,4.677,5.939,8.313,11.239,15.597,0.239
55,150.400,4.433,1.504,3.128,3.903,4.773,7.703,8.908,10.340,12.919,0.226
