Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.400,1.287,0.342,0.483,0.739,1.400,2.224,4.762,9.614,9.614,0.777
5,20.800,0.604,0.311,0.378,0.412,0.502,0.841,1.360,4.350,5.269,1.656
10,26.600,0.406,0.278,0.339,0.361,0.403,0.512,0.762,0.915,1.634,2.461
15,19.000,0.414,0.270,0.332,0.351,0.397,0.700,0.757,0.880,0.880,2.414
20,21.600,0.421,0.280,0.334,0.352,0.410,0.615,0.706,0.807,2.782,2.378
25,26.000,0.386,0.285,0.348,0.365,0.390,0.431,0.460,0.601,2.239,2.590
30,22.200,0.384,0.277,0.339,0.360,0.386,0.421,0.574,0.791,0.858,2.602
35,22.800,0.491,0.283,0.333,0.359,0.418,0.662,0.813,0.947,9.868,2.037
40,19.200,0.391,0.286,0.329,0.355,0.398,0.508,0.694,0.802,0.802,2.555
45,21.800,0.375,0.281,0.328,0.349,0.374,0.460,0.585,0.795,0.849,2.666
50,18.600,0.390,0.285,0.333,0.358,0.403,0.554,0.593,0.877,0.877,2.562
55,21.000,0.373,0.267,0.336,0.353,0.378,0.445,0.504,0.704,0.750,2.679
