Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,197,197.000,1396,2406,3749,5048,5963,8402,13383,31171,33333
1,126,126.000,1549,3251,5648,7899,11075,15883,18339,33206,35274
2,147,147.000,1154,2693,4676,6783,9784,12189,20027,33110,35108
3,232,232.000,628,1834,2975,4274,5441,8928,10698,17455,24022
4,298,298.000,439,1369,2401,3335,4661,5927,8664,10724,29049
5,276,276.000,536,1414,2569,3612,4706,8213,9175,16436,16888
6,273,273.000,509,1339,2493,3639,4447,7981,10028,17614,23751
7,350,350.000,425,1141,2613,2861,3889,4774,5446,8386,54421
8,309,309.000,468,1175,2519,3214,4019,7245,9711,11354,22034
9,277,277.000,471,1179,2282,3577,4742,8313,9948,15912,20415
10,250,250.000,636,1561,2400,3978,6109,8712,9522,16733,17053
11,252,252.000,499,1384,2801,3960,4889,8232,10028,16967,24523
12,294,294.000,513,1293,2815,3400,4519,5659,8135,15518,30888
13,238,238.000,626,1535,3000,4181,5581,8912,10383,18882,28838
14,248,248.000,470,1709,3004,3977,5114,8662,10228,15785,23564
15,165,165.000,1019,2353,4186,6054,8845,12437,16477,20843,27672
16,212,212.000,523,1934,3122,4677,7344,9617,11461,17883,18368
17,305,305.000,467,1361,2738,3252,4497,6464,7690,11874,14298
18,264,264.000,516,1487,2602,3802,4775,8223,9432,18035,23110
19,274,274.000,452,1267,2771,3652,4632,7996,9349,17788,20382
20,195,195.000,459,1955,3187,5027,7139,10509,12921,19116,53695
21,364,364.000,398,1081,1941,2735,3833,5092,7502,9891,16755
22,266,266.000,439,1275,2963,3733,4767,8407,9986,18384,24437
23,326,326.000,425,1209,2442,3059,4363,6262,7805,9213,10531
24,176,176.000,974,2396,3837,5648,7858,11575,15131,25442,30485
25,256,256.000,501,1195,2709,3874,5062,7943,10285,17150,22640
26,319,319.000,420,1219,2293,3132,4082,5667,7651,10173,62410
27,277,277.000,415,1339,2507,3592,4428,8146,9080,16590,20309
28,224,224.000,403,1428,2834,4445,6584,10012,14951,19267,19490
29,318,318.000,355,1073,2339,3127,3996,7384,8607,10093,16314
30,328,328.000,421,1067,2382,3055,4000,6993,8249,11626,18816
31,325,325.000,406,1108,2570,3036,3945,6815,8040,11381,18611
32,266,266.000,379,1123,2375,3752,4887,8730,9954,17951,20118
33,255,255.000,365,1331,2412,3933,6116,8445,9693,16095,19938
34,316,316.000,412,1151,2477,3144,4406,6008,7909,11063,17856
35,296,296.000,367,1147,2350,3358,4077,7780,10810,14587,22016
36,347,347.000,356,1107,2396,2876,3908,5292,7471,9965,11356
37,360,360.000,403,1078,2431,2767,3830,4861,7233,10455,17288
38,228,228.000,425,1732,3022,4377,6387,9690,11754,17514,21783
39,250,250.000,398,1135,2767,4019,5054,9795,11238,17889,18401
40,229,229.000,404,1884,2556,4357,6851,8924,10356,15634,22733
41,298,298.000,374,1172,2415,3322,4326,7197,8701,16245,17227
42,380,380.000,375,1076,2380,2622,3927,4760,6309,8003,8229
43,362,362.000,421,1068,2095,2783,3963,4852,7064,9416,17677
44,246,246.000,456,1564,2459,4010,4880,9062,10817,17758,22647
45,286,286.000,337,1087,2527,3488,4170,6976,8788,17526,62625
46,278,278.000,421,1189,2729,3588,4738,7741,10022,15172,22631
47,260,260.000,438,1816,2283,3856,5580,8050,9514,17051,17171
48,231,231.000,837,2020,3097,4317,6384,9829,11442,12555,19042
49,359,359.000,340,1053,2380,2765,3750,4816,7357,11229,12304
50,217,217.000,379,1984,3070,4610,6869,10122,11301,18142,19502
51,270,270.000,370,1181,2698,3707,4875,7703,9415,15686,18148
52,232,232.000,430,1839,2920,4273,5941,8944,10171,17884,19624
53,251,251.000,358,1758,2913,4008,6057,8226,9682,16988,20405
54,231,231.000,410,1924,2815,4314,6275,9137,11285,16529,19662
55,326,326.000,387,1092,2389,3037,3997,6981,7749,14329,15729
56,292,292.000,366,1064,2393,3423,4602,7751,9136,15888,16397
57,371,371.000,338,1045,2206,2680,3805,4698,6930,9755,18181
58,359,359.000,341,1114,2095,2771,3958,5079,7128,9120,18668
59,297,297.000,333,1116,2543,3329,4486,7248,8760,15727,17251
