Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,322,322.000,536,1295,2346,3110,3749,6243,8892,14532,23626
1,358,358.000,414,996,2061,2750,3221,6427,7594,13107,15801
2,403,403.000,349,896,1695,2475,3073,5559,7255,11316,19436
3,434,434.000,383,875,1564,2292,2987,4552,6119,10606,14364
4,429,429.000,326,802,1635,2318,3064,4764,5853,12133,15658
5,459,459.000,368,794,1695,2167,2714,4408,5873,11461,19126
6,516,516.000,344,749,1457,1926,2639,3637,5510,6041,12110
7,372,372.000,354,1190,1672,2686,4285,5718,6693,8595,12611
8,414,414.000,311,794,1778,2404,2893,5550,6467,12024,16147
9,606,606.000,315,700,1199,1642,2387,2989,3228,5823,17923
10,462,462.000,325,757,1546,2153,2828,4669,5918,11647,13786
11,390,390.000,319,912,1754,2559,3167,5420,6660,13297,22601
12,529,529.000,337,698,1474,1878,2609,3486,5428,6509,14696
13,466,466.000,309,749,1578,2148,2862,4753,5704,11592,14886
14,395,395.000,349,794,1866,2514,3020,5584,7224,13028,16033
15,517,517.000,306,723,1618,1923,2489,3330,5797,7079,15664
16,313,313.000,362,1437,1860,3182,4318,6708,7639,14541,27648
17,432,432.000,320,754,1694,2288,2892,5381,6088,12275,13402
18,425,425.000,308,772,1658,2341,3184,5376,6128,7922,12706
19,559,559.000,318,678,1380,1784,2525,3278,5373,6012,10896
20,392,392.000,308,1197,1726,2541,3190,5429,6023,12042,13507
21,572,572.000,274,699,1183,1743,2493,3150,5544,6596,9115
22,513,513.000,312,717,1562,1968,2601,3612,5467,6671,13346
23,410,410.000,312,930,1767,2402,3147,4327,6400,10066,29152
24,278,278.000,300,1319,1897,3587,4898,7440,9286,20537,38270
25,388,388.000,360,1016,2105,2565,3581,5131,6582,9483,10420
26,369,369.000,312,802,1868,2702,3362,6044,7270,14191,18084
27,405,405.000,338,839,1781,2451,3065,5727,7301,10250,14754
28,452,452.000,309,768,1598,2213,2914,4779,6625,9961,15355
29,456,456.000,293,788,1515,2183,2868,5291,6009,7299,12812
30,563,563.000,287,724,1350,1766,2551,3195,3593,6263,7265
31,380,380.000,341,854,1903,2623,3284,6488,7885,14427,17614
32,276,276.000,333,868,2112,3675,4337,7305,9935,39604,55416
33,263,263.000,374,1120,2323,3725,3967,8343,12286,20514,44465
34,285,285.000,388,1035,2298,3549,4362,7494,10133,18457,34147
35,306,306.000,402,990,2232,3207,3833,7225,8888,17266,32745
36,247,247.000,449,1700,2587,4031,5238,9743,11063,14922,18635
37,163,163.000,825,2201,3526,6120,8247,13735,18675,31370,35439
38,321,321.000,374,953,2211,3146,3688,7391,9090,19174,32596
39,285,285.000,403,977,2366,3439,3893,7946,10604,24321,33037
40,275,275.000,399,967,2363,3652,3850,8034,10067,35345,45553
41,275,275.000,392,989,2196,3605,4211,9135,10709,17892,18356
42,201,201.000,756,1783,4385,4970,7402,9241,15601,16829,18186
43,260,260.000,454,1720,2392,3840,5794,8230,9311,17296,19080
44,305,305.000,436,1104,2144,3264,4162,7658,8401,15898,17041
45,378,378.000,352,976,2242,2638,3514,4284,7592,10847,18663
46,217,217.000,872,1984,2453,4599,7131,9600,10564,17775,19305
47,399,399.000,337,917,1878,2504,3151,5421,7952,10419,17257
48,509,509.000,320,825,1109,1953,2852,3708,4032,7127,16091
49,450,450.000,387,875,2011,2211,3196,3957,4721,7522,9776
50,354,354.000,328,901,2030,2818,3514,6238,7758,18308,29932
51,316,316.000,395,937,2164,3147,3732,7095,10652,16700,41191
52,260,260.000,392,972,2414,3849,4220,8890,13431,31397,34599
53,181,181.000,494,2061,3840,5489,8331,10138,11530,22771,25874
54,192,192.000,403,1252,2778,5195,5076,11627,16990,45581,75218
55,333,333.000,433,1088,2203,2987,3980,5788,7342,13097,33807
56,416,416.000,350,906,2156,2395,3308,4186,6926,8352,16162
57,464,464.000,382,863,1419,2148,3216,4012,6928,7560,8549
58,456,456.000,362,872,1942,2187,3274,4023,4212,7383,7865
59,345,345.000,391,909,2046,2874,3537,7116,8440,17413,18278
