Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,111.400,1.772,0.825,1.064,1.249,2.201,2.929,3.669,6.737,26.706,0.564
5,143.200,1.320,0.814,0.948,1.052,1.727,2.079,2.316,3.231,5.999,0.758
10,143.200,1.318,0.743,0.900,0.996,1.742,2.058,2.203,3.257,15.417,0.758
15,176.400,1.075,0.702,0.810,0.877,1.010,1.845,2.003,2.375,14.720,0.931
20,159.200,1.015,0.671,0.782,0.834,0.935,1.752,1.877,2.137,12.935,0.985
25,175.800,1.037,0.653,0.760,0.817,1.396,1.598,1.748,2.067,10.000,0.965
30,167.200,1.055,0.660,0.751,0.821,1.371,1.659,1.783,2.019,12.513,0.948
35,192.200,0.993,0.622,0.722,0.781,1.219,1.736,1.809,2.015,5.566,1.007
40,161.400,1.108,0.598,0.717,0.838,1.484,1.679,1.767,1.990,15.040,0.902
45,228.600,0.785,0.600,0.679,0.723,0.784,0.871,0.961,1.833,15.315,1.274
50,217.200,0.835,0.614,0.685,0.727,0.803,1.384,1.619,1.882,2.950,1.198
55,187.400,0.966,0.621,0.716,0.773,1.289,1.486,1.680,1.802,9.750,1.036
