Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,17.800,1.123,0.326,0.447,0.590,1.385,2.062,2.791,12.238,12.238,0.890
5,20.200,0.517,0.311,0.368,0.416,0.595,0.777,0.855,1.491,2.637,1.936
10,18.400,0.627,0.309,0.364,0.430,0.681,0.871,1.439,4.755,4.755,1.595
15,16.000,0.508,0.306,0.347,0.375,0.672,0.855,0.979,1.182,1.182,1.970
20,21.400,0.517,0.274,0.344,0.391,0.642,0.855,0.994,1.912,2.063,1.933
25,18.200,0.582,0.293,0.348,0.415,0.646,0.802,0.873,4.928,4.928,1.718
30,12.800,0.579,0.287,0.364,0.411,0.695,0.952,1.180,2.505,2.505,1.727
35,11.600,0.869,0.374,0.442,0.795,1.065,1.425,1.918,3.537,3.537,1.151
40,9.600,0.747,0.392,0.450,0.760,0.953,1.074,1.088,2.635,2.635,1.338
45,14.600,0.510,0.320,0.403,0.431,0.496,0.931,0.962,1.074,1.074,1.961
50,11.600,0.762,0.328,0.424,0.523,0.734,1.293,2.779,3.727,3.727,1.312
55,16.400,0.475,0.350,0.406,0.433,0.481,0.551,0.773,1.292,1.292,2.106
