Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,136.400,1.381,0.659,0.796,1.097,1.767,2.065,2.525,5.091,20.662,0.724
5,150.600,1.224,0.585,0.784,1.300,1.427,1.579,1.735,3.193,8.804,0.817
10,146.000,1.237,0.599,0.727,1.320,1.583,1.767,1.822,2.081,11.438,0.808
15,169.600,1.061,0.591,0.698,0.821,1.404,1.586,1.706,1.975,2.916,0.942
20,166.000,1.131,0.589,0.724,0.879,1.488,1.762,1.799,2.003,10.356,0.884
25,126.600,1.380,0.660,0.784,1.483,1.778,1.826,1.908,2.073,15.142,0.725
30,116.400,1.431,0.648,1.304,1.505,1.667,1.783,1.858,2.031,2.399,0.699
35,174.000,1.045,0.586,0.685,0.783,1.392,1.549,1.614,1.901,9.357,0.957
40,157.000,1.161,0.577,0.704,1.308,1.537,1.667,1.739,1.919,4.211,0.861
45,161.400,1.076,0.588,0.704,0.801,1.528,1.706,1.776,1.941,2.882,0.929
50,198.200,0.881,0.568,0.671,0.715,0.988,1.488,1.630,1.865,2.919,1.136
55,167.000,1.010,0.589,0.671,0.744,1.400,1.677,1.779,1.885,2.144,0.991
