Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,273.600,3.639,0.374,1.270,2.564,4.153,8.091,9.687,17.934,29.688,0.275
5,367.200,2.706,0.392,0.956,2.069,3.361,5.408,7.773,13.495,24.982,0.370
10,388.800,2.558,0.356,0.969,2.029,3.362,4.657,7.355,9.251,19.397,0.391
15,384.800,2.582,0.353,0.951,2.038,3.326,4.789,7.401,10.529,20.197,0.387
20,388.000,2.565,0.390,0.960,2.113,3.435,4.446,7.307,9.605,30.755,0.390
25,407.400,2.448,0.355,0.923,2.049,3.413,4.219,7.286,9.190,21.274,0.409
30,415.800,2.397,0.344,0.868,2.007,3.197,4.039,7.020,9.035,19.216,0.417
35,481.600,2.070,0.332,0.821,1.759,2.927,3.670,5.972,7.196,12.842,0.483
40,500.400,1.993,0.318,0.785,1.660,2.775,3.575,5.948,6.828,24.591,0.502
45,490.600,2.032,0.294,0.775,1.404,2.812,3.650,6.074,7.799,15.239,0.492
50,528.200,1.888,0.288,0.734,1.568,2.601,3.312,5.455,7.012,13.813,0.530
55,528.200,1.886,0.293,0.703,1.406,2.550,3.241,5.525,8.828,22.737,0.530
