Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,268.400,3.716,0.517,1.374,2.899,4.735,8.167,10.200,15.500,27.181,0.269
5,318.400,3.124,0.457,1.167,2.583,4.118,6.496,7.959,15.398,16.924,0.320
10,351.600,2.831,0.430,1.096,2.409,3.948,5.081,7.500,10.192,22.312,0.353
15,384.800,2.588,0.381,1.072,2.269,3.804,4.719,6.113,7.930,15.671,0.386
20,365.800,2.722,0.366,1.074,2.358,3.855,4.907,7.148,9.496,20.375,0.367
25,377.200,2.644,0.335,1.053,2.120,3.862,4.856,7.086,9.190,19.913,0.378
30,391.400,2.556,0.373,1.043,1.959,3.726,4.729,6.987,8.031,21.780,0.391
35,375.800,2.644,0.327,1.069,2.320,3.824,4.776,7.048,8.693,18.629,0.378
40,313.400,3.182,0.376,1.085,2.329,4.127,7.096,8.686,13.893,25.406,0.314
45,331.800,3.005,0.345,1.100,2.400,3.996,6.507,7.783,11.235,19.601,0.333
50,326.800,3.050,0.327,1.082,2.431,4.025,6.500,8.053,12.110,23.376,0.328
55,341.800,2.909,0.335,1.055,2.432,3.966,5.192,7.327,11.377,20.878,0.344
