Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.400,1.301,0.599,0.777,0.980,1.521,2.180,3.018,7.022,7.022,0.768
5,8.200,1.092,0.553,0.653,0.730,1.225,2.029,2.835,3.526,3.526,0.916
10,11.400,0.809,0.547,0.630,0.679,0.785,1.430,1.758,2.284,2.284,1.236
15,10.800,1.321,0.502,0.573,0.685,1.292,2.494,5.878,9.497,9.497,0.757
20,13.200,0.835,0.433,0.554,0.620,0.976,1.182,1.414,4.362,4.362,1.198
25,12.200,0.730,0.378,0.497,0.529,0.664,1.082,1.223,6.572,6.572,1.370
30,19.600,0.532,0.386,0.461,0.491,0.565,0.643,0.846,1.157,1.157,1.879
35,16.400,0.663,0.396,0.449,0.548,0.796,0.965,1.129,2.137,2.137,1.509
40,13.000,0.754,0.402,0.474,0.527,0.740,1.058,1.171,7.876,7.876,1.327
45,11.200,0.585,0.386,0.447,0.479,0.593,0.987,1.234,1.248,1.248,1.711
50,17.600,0.479,0.346,0.410,0.434,0.483,0.686,0.826,1.047,1.047,2.088
55,14.600,0.492,0.357,0.401,0.425,0.462,0.793,0.883,1.071,1.071,2.034
