Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,9.600,2.032,0.448,1.110,1.500,2.579,4.675,5.520,7.732,7.732,0.492
5,12.800,0.827,0.428,0.513,0.554,0.678,1.153,2.466,6.510,6.510,1.209
10,10.400,0.666,0.435,0.478,0.542,0.714,1.169,1.235,2.087,2.087,1.502
15,11.000,0.817,0.388,0.477,0.548,1.012,1.278,1.745,3.783,3.783,1.224
20,9.200,1.308,0.407,0.509,0.982,1.311,1.759,3.723,10.224,10.224,0.765
25,10.400,0.849,0.341,0.470,0.535,0.800,1.069,1.220,9.847,9.847,1.177
30,14.000,0.747,0.365,0.451,0.513,0.738,1.225,1.392,4.779,4.779,1.338
35,12.600,0.734,0.336,0.436,0.534,0.654,1.321,1.439,6.647,6.647,1.362
40,13.200,0.754,0.395,0.467,0.563,0.840,1.252,1.351,3.804,3.804,1.327
45,12.800,0.532,0.349,0.412,0.456,0.573,0.850,0.985,1.249,1.249,1.880
50,14.200,0.490,0.326,0.399,0.423,0.474,0.592,0.645,3.014,3.014,2.039
55,8.800,0.690,0.335,0.423,0.483,0.958,1.098,1.319,2.704,2.704,1.449
