Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,313,313.000,850,1377,2374,3162,4041,5398,8270,15744,18006
1,347,347.000,483,1088,2217,2864,3637,6076,7942,13550,15341
2,268,268.000,720,1737,2215,3726,5399,7923,8901,15957,16900
3,328,328.000,392,1365,1984,3043,4017,6425,8063,15359,15731
4,348,348.000,338,911,1978,2876,3440,7051,7926,14963,18047
5,357,357.000,400,1002,1802,2763,3587,5603,7419,13752,14961
6,510,510.000,391,802,1652,1955,2717,3425,5728,6801,7448
7,271,271.000,427,1483,2068,3685,5368,6973,13100,13899,14676
8,399,399.000,372,824,1829,2488,3200,6059,6795,9972,15062
9,232,232.000,784,1676,4066,4289,6184,7729,9171,15606,17110
10,303,303.000,462,1516,2025,3302,4379,7220,8602,15494,17138
11,272,272.000,393,1752,2095,3665,5571,8248,9262,15669,17035
12,257,257.000,398,1668,2114,3873,5924,8152,9085,16025,16549
13,245,245.000,414,1731,2402,4068,5965,8510,9781,16662,21219
14,426,426.000,328,777,1830,2337,2851,4893,7336,9235,16088
15,434,434.000,335,834,1771,2297,2984,5098,6238,10148,14406
16,367,367.000,366,874,1791,2680,3290,6095,7031,13425,16601
17,367,367.000,369,1074,2057,2725,3342,6055,7400,10519,15060
18,364,364.000,379,911,1820,2728,3538,5866,7022,12895,16327
19,293,293.000,367,1444,1970,3402,4984,7222,8569,15852,18868
20,344,344.000,295,1005,1989,2931,3524,6467,7700,15227,18129
21,247,247.000,356,1715,2283,3967,5965,8599,9729,16291,16875
22,502,502.000,345,771,1437,1991,2715,3645,5994,7109,13419
23,360,360.000,348,829,1771,2753,3481,6789,7927,13486,18104
24,395,395.000,319,827,1856,2537,3121,6058,6905,9630,15607
25,349,349.000,319,988,1910,2842,3585,6422,7070,11714,16651
26,318,318.000,375,1398,1811,3137,4356,6998,8453,13897,15645
27,315,315.000,357,1462,1724,3167,5039,6514,7039,13478,13729
28,385,385.000,343,779,1700,2588,3388,6245,6940,13154,14009
29,401,401.000,324,786,1678,2491,3140,6024,6728,13587,14315
30,266,266.000,377,1730,2693,3740,5172,8144,9342,17535,20078
31,385,385.000,364,953,1912,2601,3596,5055,7177,10736,14991
32,389,389.000,363,818,1880,2547,3124,5970,8251,10750,18364
33,473,473.000,342,785,1812,2106,2833,3598,6071,7888,18363
34,341,341.000,368,977,1981,2932,3508,6615,7994,14337,16262
35,376,376.000,350,809,1967,2660,3094,6300,7806,16228,17195
36,392,392.000,354,968,1800,2533,3540,5004,6362,12129,14349
37,308,308.000,413,1170,2287,3255,4354,6788,8987,14593,18644
38,267,267.000,375,1452,2456,3706,5310,8584,9851,16023,17910
39,259,259.000,366,1620,2020,3842,5905,8103,9170,15455,17730
40,404,404.000,356,929,1959,2472,3348,5004,6664,8868,11282
41,279,279.000,367,1457,2540,3564,5201,7884,8953,15778,25559
42,210,210.000,405,1876,2531,4744,6918,9452,11228,20704,62931
43,201,201.000,414,1810,3144,4961,6996,9670,15400,17577,20371
44,241,241.000,324,1393,2786,4135,4486,8728,11326,26093,47985
45,213,213.000,375,1792,2919,4686,6863,9558,12676,18863,21842
46,336,336.000,355,982,2209,2960,3835,6026,7509,15750,25802
47,332,332.000,373,1047,2267,3002,3726,7208,8771,10449,16690
48,200,200.000,621,1855,2508,4987,8118,10041,12802,18951,19124
49,211,211.000,663,1752,3781,4736,7172,9114,10975,15986,19401
50,175,175.000,708,1923,4041,5681,7213,11664,16055,29685,43921
51,257,257.000,411,1583,2851,3907,5256,7850,10179,14134,17730
52,239,239.000,476,1588,2757,4137,6276,8581,10578,13752,35493
53,326,326.000,404,1054,2295,3093,3922,6191,9534,14246,19945
54,357,357.000,431,1079,2280,2755,3645,4696,6475,9891,29984
55,268,268.000,408,1085,2512,3725,4967,8624,9845,16839,21476
56,226,226.000,765,1787,2230,4409,6580,9231,9545,18045,18631
57,173,173.000,408,1964,2869,5757,7430,10545,19230,34943,66380
58,209,209.000,457,2043,3606,4769,6371,10346,12500,17447,24388
59,219,219.000,386,1582,3255,4475,6050,9407,11949,19213,28151
