Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,283.800,3.508,0.431,1.470,2.602,4.738,6.888,8.787,15.022,27.127,0.285
5,274.200,3.635,0.460,1.241,2.549,4.695,7.744,9.344,16.529,29.761,0.275
10,281.000,3.543,0.369,1.203,2.498,4.600,7.767,9.432,15.842,20.672,0.282
15,318.400,3.129,0.377,1.120,2.415,4.126,6.959,8.397,13.786,26.236,0.320
20,258.800,3.845,0.402,1.289,2.496,5.073,8.382,10.043,17.923,23.905,0.260
25,258.400,3.859,0.367,1.474,2.526,4.948,8.648,10.462,17.416,19.725,0.259
30,291.800,3.417,0.386,1.141,2.577,4.372,7.507,9.155,15.761,22.206,0.293
35,271.600,3.672,0.331,1.144,2.574,4.705,8.181,10.345,16.378,18.994,0.272
40,255.200,3.914,0.389,1.217,2.516,5.372,8.824,10.598,16.957,19.658,0.255
45,300.800,3.312,0.381,1.129,2.551,4.230,7.126,8.978,15.429,23.965,0.302
50,316.600,3.151,0.361,1.126,2.386,4.145,7.183,8.793,12.853,22.778,0.317
55,211.600,4.710,0.350,1.992,2.778,7.246,10.512,11.892,18.086,19.880,0.212
