Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,16.600,0.887,0.335,0.506,0.646,0.940,1.376,2.147,6.545,6.545,1.128
5,14.400,0.591,0.348,0.438,0.491,0.578,0.935,1.062,3.164,3.164,1.692
10,11.800,0.825,0.388,0.469,0.601,0.842,1.094,2.040,8.496,8.496,1.213
15,12.200,0.733,0.381,0.509,0.561,0.786,1.085,1.248,4.400,4.400,1.364
20,12.600,0.718,0.426,0.480,0.526,0.668,1.230,1.763,3.120,3.120,1.394
25,13.600,0.742,0.412,0.466,0.522,0.645,1.215,1.607,4.139,4.139,1.348
30,12.000,0.605,0.398,0.443,0.487,0.548,0.982,1.096,3.708,3.708,1.652
35,16.800,0.609,0.347,0.448,0.480,0.695,1.013,1.103,2.149,2.149,1.641
40,18.800,0.553,0.345,0.433,0.466,0.531,0.669,1.181,2.609,2.609,1.809
45,12.200,0.605,0.337,0.416,0.458,0.566,0.792,0.914,5.636,5.636,1.654
50,15.000,0.653,0.350,0.444,0.496,0.773,1.140,1.291,1.844,1.844,1.530
55,14.000,0.663,0.348,0.420,0.475,0.831,1.249,1.475,3.258,3.258,1.509
