Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,274.600,3.627,0.521,1.413,2.681,4.722,7.661,9.657,16.735,53.540,0.276
5,294.600,3.377,0.409,1.174,2.458,4.313,7.475,9.296,16.641,21.294,0.296
10,270.600,3.680,0.446,1.253,2.590,4.707,8.054,9.637,16.063,20.191,0.272
15,215.000,4.639,0.450,1.946,2.489,7.084,9.365,10.416,16.912,26.867,0.216
20,266.200,3.739,0.397,1.229,2.561,4.960,8.189,9.604,16.407,26.584,0.267
25,313.000,3.183,0.376,1.132,2.531,4.283,6.972,8.059,15.001,18.565,0.314
30,318.000,3.140,0.375,1.076,2.351,4.070,7.054,9.154,13.685,24.472,0.318
35,288.200,3.453,0.395,1.166,2.433,4.340,7.837,9.735,12.785,20.165,0.290
40,279.000,3.573,0.327,1.193,2.468,4.673,7.908,9.662,16.240,23.639,0.280
45,233.800,4.266,0.389,1.818,2.610,6.211,9.385,10.459,17.456,24.312,0.234
50,287.400,3.474,0.345,1.120,2.434,4.496,7.815,9.760,15.986,20.509,0.288
55,252.800,3.937,0.372,1.783,2.417,5.803,8.545,9.667,16.113,22.296,0.254
