Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,401.600,2.479,0.335,1.018,1.902,3.286,4.641,6.638,9.418,17.205,0.403
5,391.200,2.542,0.348,0.899,1.963,3.135,4.522,7.075,11.508,54.027,0.393
10,313.600,3.174,0.388,0.987,2.148,3.779,7.263,9.026,17.320,42.240,0.315
15,312.600,3.182,0.381,1.053,2.364,3.972,6.989,8.576,16.548,36.763,0.314
20,357.800,2.785,0.426,1.000,2.177,3.587,5.115,7.639,13.446,43.811,0.359
25,358.600,2.774,0.412,0.965,2.148,3.539,5.115,7.887,12.770,49.143,0.360
30,363.600,2.744,0.398,0.957,2.081,3.496,5.483,7.824,11.233,41.716,0.364
35,350.200,2.845,0.347,0.982,2.114,3.632,6.866,8.169,10.589,18.491,0.352
40,406.600,2.451,0.345,0.911,2.028,3.352,4.312,7.252,9.412,17.302,0.408
45,352.600,2.827,0.337,0.947,2.128,3.524,6.312,7.972,14.440,27.080,0.354
50,328.000,3.046,0.350,0.965,2.146,3.634,6.958,9.436,15.098,21.801,0.328
55,310.000,3.201,0.348,0.910,2.368,3.709,7.141,9.011,17.545,75.165,0.312
