Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,182.000,5.461,0.619,2.248,3.732,7.675,10.965,13.356,25.092,75.951,0.183
5,295.200,3.375,0.452,1.171,2.511,4.568,6.322,10.048,13.377,27.487,0.296
10,261.200,3.815,0.412,1.175,2.839,5.132,8.976,10.532,18.625,24.583,0.262
15,313.800,3.178,0.395,1.085,2.194,4.538,6.008,9.586,11.741,57.213,0.315
20,250.200,3.977,0.362,1.134,2.625,5.182,9.601,11.615,21.475,27.619,0.251
25,373.600,2.666,0.367,1.096,1.870,3.887,4.912,7.206,9.142,17.944,0.375
30,357.400,2.793,0.332,1.038,2.054,3.850,5.299,7.251,10.573,53.148,0.358
35,351.000,2.838,0.332,1.063,2.244,3.887,5.875,7.426,9.866,19.336,0.352
40,334.800,2.977,0.368,1.099,2.372,3.994,5.761,7.578,10.289,71.242,0.336
45,290.200,3.444,0.370,1.147,2.496,4.516,7.519,9.173,15.893,21.156,0.290
50,353.200,2.817,0.357,1.091,2.136,3.888,5.768,7.488,9.890,18.879,0.355
55,321.200,3.103,0.376,1.102,2.370,4.086,7.001,8.285,11.563,17.534,0.322
