Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,280.400,3.552,0.377,1.100,2.436,4.518,7.740,9.481,19.196,30.345,0.282
5,377.600,2.640,0.289,0.843,1.918,3.560,5.991,7.570,9.542,15.471,0.379
10,428.200,2.326,0.294,0.828,1.752,3.359,4.464,5.560,9.510,25.675,0.430
15,354.600,2.799,0.307,0.895,2.045,3.955,5.790,8.126,10.867,18.323,0.357
20,364.600,2.734,0.259,0.912,2.049,3.847,5.245,8.002,10.947,20.211,0.366
25,366.400,2.723,0.298,0.907,2.018,3.787,5.153,8.133,14.757,20.138,0.367
30,424.400,2.350,0.273,0.872,1.812,3.249,4.430,5.997,9.980,16.520,0.426
35,395.000,2.526,0.310,0.873,1.936,3.312,5.690,6.781,10.905,23.020,0.396
40,444.200,2.245,0.279,0.900,1.667,3.221,4.053,5.933,8.262,18.139,0.446
45,445.400,2.237,0.270,0.868,1.920,3.110,3.954,5.776,8.386,15.506,0.447
50,483.000,2.066,0.258,0.822,1.622,2.982,3.802,5.479,7.167,15.294,0.484
55,468.800,2.124,0.251,0.813,1.802,2.955,3.756,5.524,7.844,21.298,0.471
