Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,10.200,1.295,0.484,0.720,1.057,1.645,2.386,2.795,3.585,3.585,0.772
5,19.200,0.614,0.328,0.405,0.479,0.630,0.886,1.448,3.127,3.127,1.628
10,15.000,0.774,0.322,0.391,0.493,0.797,0.977,1.959,9.348,9.348,1.292
15,22.200,0.502,0.326,0.382,0.428,0.481,0.679,0.812,2.774,3.092,1.991
20,15.600,0.515,0.335,0.399,0.426,0.502,0.821,1.055,1.236,1.236,1.941
25,14.600,0.586,0.331,0.381,0.407,0.525,0.856,1.230,4.774,4.774,1.706
30,10.600,0.677,0.379,0.448,0.543,0.807,1.124,1.277,1.801,1.801,1.477
35,18.400,0.521,0.363,0.428,0.459,0.504,0.660,0.930,2.482,2.482,1.920
40,16.600,0.517,0.343,0.416,0.461,0.513,0.665,0.986,1.527,1.527,1.934
45,13.200,0.592,0.351,0.454,0.498,0.634,0.969,1.054,1.114,1.114,1.690
50,11.400,0.631,0.363,0.455,0.502,0.717,1.017,1.219,1.308,1.308,1.585
55,11.400,0.885,0.417,0.474,0.523,0.801,1.317,1.609,11.691,11.691,1.130
