Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,165.200,3.785,1.107,2.364,3.193,4.801,6.382,7.513,9.681,19.992,0.264
5,126.800,4.911,1.134,3.218,4.392,5.989,8.175,9.340,12.254,17.662,0.204
10,179.800,3.520,1.209,2.329,3.037,4.147,6.207,7.010,8.780,17.140,0.284
15,138.200,4.507,1.537,2.768,3.924,6.031,7.335,8.566,9.822,16.711,0.222
20,149.400,4.559,1.325,2.754,3.627,6.272,8.142,8.797,9.720,10.726,0.219
25,143.800,4.471,1.212,2.572,3.569,6.114,8.049,8.859,9.890,10.845,0.224
30,160.200,3.879,1.271,2.524,3.345,4.242,6.982,8.836,10.293,12.337,0.258
35,153.000,4.205,1.274,2.648,3.512,4.839,7.816,9.019,11.258,13.897,0.238
40,134.400,4.882,1.869,2.803,3.662,5.808,8.504,9.744,17.670,89.968,0.205
45,142.800,4.572,1.284,2.790,3.726,5.160,8.340,9.961,14.833,24.386,0.219
50,169.800,3.818,1.930,2.676,3.362,4.102,5.383,7.925,10.725,48.968,0.262
55,149.600,4.354,1.623,2.995,3.911,4.873,6.969,8.896,10.990,29.104,0.230
