Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,104.200,5.863,2.522,3.773,4.875,5.994,8.940,11.421,15.741,114.770,0.171
5,121.800,5.135,1.761,3.586,4.502,5.608,8.410,10.637,13.131,18.321,0.195
10,140.200,4.551,1.600,3.316,4.164,5.005,6.279,8.556,12.121,22.055,0.220
15,122.200,5.077,2.226,3.370,4.333,5.511,8.880,10.932,13.368,16.248,0.197
20,131.600,4.698,1.680,3.212,4.110,5.176,7.993,9.717,11.068,18.687,0.213
25,155.000,4.055,1.983,2.971,3.650,4.465,6.098,8.078,10.600,14.897,0.247
30,177.000,3.567,1.385,2.706,3.327,4.016,4.526,5.521,9.885,23.750,0.280
35,151.600,4.441,1.962,2.899,3.823,5.359,7.745,8.808,9.937,13.012,0.225
40,134.200,4.569,1.837,3.130,3.978,5.189,7.737,9.254,10.985,19.817,0.219
45,155.600,4.286,1.592,2.914,3.738,4.659,7.183,9.192,12.805,16.652,0.233
50,182.400,3.463,1.350,2.622,3.311,3.949,4.479,5.719,8.350,11.084,0.289
55,177.800,3.653,1.253,2.536,3.243,3.938,6.143,7.763,9.362,9.956,0.274
