Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,168,168.000,1390,2370,4212,5924,7312,10883,16135,26801,54427
1,226,226.000,1255,1899,3523,4427,6160,8286,9389,16654,18085
2,381,381.000,628,1114,2013,2592,3275,4459,7564,11804,17087
3,375,375.000,466,1069,1959,2666,3478,5811,6951,11642,15004
4,320,320.000,456,1194,1999,3121,4064,6853,8005,15327,22167
5,395,395.000,409,1001,1906,2505,3263,4432,6819,10811,19900
6,228,228.000,470,1642,3334,4356,6054,8236,10972,26060,27296
7,342,342.000,423,1081,2277,2902,3445,5414,8063,13140,28402
8,344,344.000,452,1007,2306,2943,3506,6737,7912,14954,21685
9,239,239.000,424,1463,2643,4101,6088,9359,11273,17405,18948
10,230,230.000,764,1710,2679,4344,6674,8666,9365,15182,15560
11,308,308.000,416,1184,2120,3229,4261,7134,8377,15290,17938
12,236,236.000,457,1850,2485,4236,6005,9672,10578,14613,23496
13,187,187.000,471,1806,3360,5312,7697,11560,15511,23336,25794
14,320,320.000,347,1028,2297,3098,3650,6328,7746,15659,36537
15,252,252.000,450,1595,2647,3975,5574,8175,10117,18093,25244
16,219,219.000,436,1701,2894,4563,6561,9109,13550,20699,25352
17,223,223.000,815,1771,2895,4458,6083,9158,12203,17091,22697
18,239,239.000,377,1348,2561,4129,5581,8626,9627,22096,54368
19,285,285.000,480,1274,2474,3448,4544,7661,8999,16203,18499
20,356,356.000,417,918,1821,2803,3419,6920,8134,15458,16501
21,261,261.000,414,1705,1979,3811,5752,8218,8828,15463,15782
22,217,217.000,413,1776,2346,4620,7100,9060,10293,17235,18275
23,254,254.000,426,1651,1881,3910,6330,8266,8942,15016,15331
24,240,240.000,428,1724,2578,4158,6455,8314,9093,15956,16318
25,191,191.000,822,1894,3267,5209,7583,9606,16223,18314,18568
26,324,324.000,412,931,1977,3077,3647,7226,8850,16083,18547
27,292,292.000,368,1190,2210,3417,4894,7533,8826,16756,18026
28,377,377.000,322,855,1881,2622,3245,5937,8264,12451,16678
29,365,365.000,373,845,1893,2731,3333,6556,7598,11982,16213
30,262,262.000,577,1492,2011,3837,5879,8106,9403,16755,23933
31,238,238.000,583,1691,2991,4230,5604,8118,10068,18487,41442
32,255,255.000,390,1453,2707,3842,5174,8550,10456,14479,34660
33,229,229.000,780,1675,2482,4365,6109,8318,11369,16907,20257
34,227,227.000,463,1873,2877,4427,6200,9472,11843,16853,17411
35,230,230.000,430,1727,3076,4295,6256,8780,10306,16438,17921
36,253,253.000,393,1792,2136,3951,5872,8699,9604,17665,18524
37,287,287.000,392,1306,2442,3472,4442,7667,9299,18802,21456
38,264,264.000,392,1765,2344,3777,5855,8397,9716,15745,18508
39,247,247.000,401,1733,2089,4054,5902,8575,9492,17387,19596
40,293,293.000,363,1578,2161,3385,4643,7791,9177,16129,18392
41,417,417.000,313,813,1901,2391,3067,4843,6633,9679,16740
42,338,338.000,341,859,2005,2955,3520,7267,9080,12046,17423
43,291,291.000,346,1495,2165,3427,4256,7386,9398,16478,30889
44,377,377.000,357,852,2179,2662,3396,6213,7694,12308,15609
45,334,334.000,366,1308,2009,2962,3748,6691,8079,11947,16132
46,379,379.000,335,864,1947,2635,3376,5942,7171,10080,16117
47,293,293.000,352,1565,2073,3413,4913,7173,8813,17067,18073
48,310,310.000,384,1005,2462,3199,3996,7159,8337,15931,21413
49,267,267.000,395,1434,3237,3751,5274,6934,9071,13212,16539
50,327,327.000,389,1158,1771,3029,3827,6590,7239,13695,27859
51,364,364.000,341,989,1982,2740,3460,6220,7580,12076,15614
52,366,366.000,359,900,1913,2721,3391,5909,7339,16793,23628
53,277,277.000,381,1043,2084,3590,5406,8406,9971,18718,19613
54,360,360.000,351,920,1994,2768,3443,6202,8417,18190,21010
55,263,263.000,365,1666,2095,3792,6020,8318,9545,17016,17199
56,316,316.000,359,969,1996,3164,3826,7684,8881,16603,19330
57,232,232.000,431,1806,2552,4301,7122,9183,9997,17052,18083
58,403,403.000,304,916,2134,2471,3351,4196,7319,8467,15025
59,195,195.000,916,1761,3458,5036,5856,9180,15195,31204,34061
