Time (seconds),Requests,Throughput (requests/second),Minimum Latency (microseconds),25th Percentile Latency (microseconds),Median Latency (microseconds),Average Latency (microseconds),75th Percentile Latency (microseconds),90th Percentile Latency (microseconds),95th Percentile Latency (microseconds),99th Percentile Latency (microseconds),Maximum Latency (microseconds)
0,271,271.000,800,1388,2715,3690,4399,7191,10113,21761,27428
1,147,147.000,975,2435,5448,6750,9115,12524,15550,33616,53244
2,235,235.000,764,1634,2828,4238,5826,8753,11572,17051,17164
3,236,236.000,760,1836,2586,4245,5961,9195,11684,18497,24162
4,187,187.000,584,1630,3267,5298,6000,10702,19260,31046,63247
5,189,189.000,446,2192,3420,5260,6995,10959,14007,26865,39036
6,394,394.000,459,923,2059,2525,3141,5486,7065,10926,17622
7,402,402.000,454,936,2015,2477,3297,4593,7198,10525,14389
8,452,452.000,399,853,1919,2200,2999,3779,6732,7921,14741
9,426,426.000,388,864,1846,2340,3158,3945,6925,10099,16546
10,421,421.000,434,865,1809,2364,3198,4174,6786,9316,20386
11,461,461.000,406,883,1820,2160,3025,3778,5888,7562,12498
12,361,361.000,416,914,2004,2774,3393,6645,7278,15102,16976
13,451,451.000,385,869,1936,2199,3002,3716,5414,7910,11596
14,432,432.000,399,835,1691,2302,2991,3963,6828,14041,16528
15,493,493.000,365,831,1267,2023,2803,3696,5030,8008,16584
16,385,385.000,400,848,1810,2582,3395,6251,7010,11278,14790
17,464,464.000,377,800,1724,2148,2931,3754,6463,8403,14203
18,544,544.000,365,770,1007,1827,2569,3386,3769,7042,10528
19,454,454.000,353,781,1817,2196,2901,3631,6500,11175,17208
20,505,505.000,345,781,1702,1972,2787,3486,6145,7033,9131
21,471,471.000,322,782,1709,2114,2968,3658,6376,8368,16211
22,485,485.000,339,819,1437,2054,2962,3711,6310,7055,8758
23,472,472.000,318,798,1532,2109,2862,3751,6503,7627,15466
24,516,516.000,323,748,1253,1932,2756,3454,6120,7216,14658
25,476,476.000,332,758,1689,2095,2806,3708,6199,8928,17161
26,499,499.000,364,760,1648,2009,2863,3487,6106,7577,17007
27,460,460.000,346,762,1701,2161,2906,3872,6392,8776,14837
28,408,408.000,334,802,1728,2437,3110,5889,6837,13601,16249
29,504,504.000,368,806,1680,1976,2812,3497,4080,7081,11655
30,432,432.000,338,797,1764,2312,3064,4513,6483,11086,15988
31,494,494.000,342,772,1729,2019,2787,3492,6288,9624,11388
32,550,550.000,326,752,1082,1806,2687,3336,3925,7529,11211
33,501,501.000,338,774,1703,1990,2677,3499,6073,7833,13011
34,522,522.000,324,741,1252,1916,2610,3402,6069,9061,15024
35,460,460.000,320,769,1844,2162,2848,3648,6395,8343,15300
36,503,503.000,320,769,1673,1981,2706,3547,6157,7780,14916
37,468,468.000,326,766,1556,2133,2724,4973,6376,13204,15847
38,496,496.000,326,779,1562,2012,2756,3562,6171,7146,9682
39,418,418.000,309,825,1882,2382,3184,4993,6775,8947,14349
40,475,475.000,328,752,1620,2095,2800,3804,5992,9694,15173
41,551,551.000,298,710,1317,1813,2654,3278,3606,6431,17650
42,470,470.000,303,723,1718,2117,2846,4451,6231,8314,13782
43,525,525.000,301,719,1581,1904,2683,3394,5936,6257,13669
44,532,532.000,321,708,1467,1872,2565,3339,5993,8516,16068
45,512,512.000,327,720,1723,1945,2687,3353,5914,8569,14820
46,502,502.000,311,726,1750,1988,2695,3351,5934,8464,14741
47,388,388.000,308,815,1711,2576,3347,6005,7119,13421,15824
48,274,274.000,314,1611,2342,3644,5395,7651,8842,15424,16028
49,323,323.000,345,978,1844,3085,4540,7622,8479,15584,17311
50,518,518.000,320,753,1740,1922,2696,3367,5805,6471,8563
51,494,494.000,323,767,1579,2030,2691,3554,5808,8208,15078
52,240,240.000,685,1568,2150,4146,6101,7694,13791,15018,18604
53,389,389.000,342,749,1781,2556,3146,5954,7192,12387,13627
54,518,518.000,322,742,1621,1931,2609,3322,5814,8098,17179
55,566,566.000,325,733,1339,1760,2518,3198,3450,6063,6993
56,572,572.000,291,741,1278,1740,2538,3173,3415,6051,7441
57,519,519.000,302,727,1597,1919,2559,3369,5743,6767,13145
58,519,519.000,268,728,1648,1926,2578,3354,5630,6349,16038
59,578,578.000,302,715,1101,1717,2471,3165,5479,5927,6330
