Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,14.000,10.366,6.146,7.121,8.582,14.492,15.867,16.508,16.900,16.900,0.096
5,15.400,9.868,5.896,6.320,7.157,13.553,13.997,15.062,17.110,17.110,0.101
10,8.800,12.221,6.105,6.541,15.385,16.088,16.571,16.662,17.138,17.138,0.082
15,15.400,9.297,5.862,6.279,6.940,12.895,15.388,16.317,18.868,18.868,0.108
20,16.400,9.421,5.763,6.245,6.658,14.132,15.777,16.291,18.129,18.129,0.106
25,12.800,9.977,5.724,6.226,11.714,13.587,13.904,15.151,16.651,16.651,0.100
30,12.800,9.149,5.968,6.364,7.197,11.610,16.117,17.535,20.078,20.078,0.109
35,11.600,11.494,5.978,6.757,12.129,15.394,17.195,17.910,18.644,18.644,0.087
40,10.200,14.430,6.385,7.175,11.282,17.515,22.269,28.526,62.931,62.931,0.069
45,10.000,12.665,7.084,7.821,12.027,16.164,18.951,20.983,25.802,25.802,0.079
50,9.200,14.162,7.124,8.741,12.656,15.274,25.837,29.984,43.921,43.921,0.071
55,7.400,15.146,7.006,8.719,16.426,18.857,21.308,23.657,28.151,28.151,0.066
