Time (seconds),Throughput (requests/second),Average Latency (millisecond),Minimum Latency (millisecond),25th Percentile Latency (millisecond),Median Latency (millisecond),75th Percentile Latency (millisecond),90th Percentile Latency (millisecond),95th Percentile Latency (millisecond),99th Percentile Latency (millisecond),Maximum Latency (millisecond),tp (req/s) scaled
0,80.400,2.329,1.041,1.347,1.903,2.796,3.376,4.894,9.633,22.969,0.429
5,118.600,1.493,0.992,1.129,1.246,1.529,2.392,2.677,3.288,9.290,0.670
10,107.800,1.722,0.943,1.150,1.281,1.761,2.742,3.080,8.372,17.251,0.581
15,98.800,1.579,0.904,1.100,1.218,1.790,2.600,3.075,5.367,7.944,0.633
20,123.200,1.376,0.925,1.096,1.169,1.311,1.842,2.184,4.198,13.793,0.727
25,145.800,1.395,0.926,1.090,1.185,1.405,2.097,2.545,3.843,11.075,0.717
30,132.200,1.444,0.907,1.086,1.183,1.376,2.221,2.809,4.797,8.027,0.692
35,130.800,1.388,0.905,1.093,1.203,1.416,2.037,2.437,3.390,8.982,0.720
40,124.000,1.493,0.903,1.090,1.206,1.833,2.232,2.496,4.567,9.902,0.670
45,150.600,1.270,0.953,1.104,1.180,1.312,1.592,1.921,2.601,3.256,0.787
50,125.800,1.587,0.881,1.111,1.230,1.668,2.487,2.937,4.943,20.553,0.630
55,143.800,1.327,0.919,1.044,1.123,1.266,1.988,2.475,3.386,10.975,0.754
